,Unnamed: 0,majority,shortest_path,shortest_restricted_path,relative_increase,absolute_increase,n_cameras
275,Census Tract 201,0,0.0,0.0,0.0,0.0,0.0
276,Census Tract 2216,0,560.7132441722183,609.1142975090888,0.0863205102428515,48.40105333687052,4.0
277,Census Tract 1608,0,499.0559045612797,508.8438757056616,0.0196129753298612,9.78797114438197,0.3846153846153846
278,Census Tract 1609,0,633.456808439418,644.5424011469914,0.0175001555905349,11.085592707573484,0.5714285714285714
279,Census Tract 2228,0,649.4752268374459,674.6495522123047,0.0387610248006573,25.174325374858768,1.7999999999999998
280,Census Tract 1611,0,578.1491070962526,624.9329111861301,0.0809199625419274,46.78380408987755,1.2000000000000002
281,Census Tract 1613,0,573.0596556381868,603.9712675630424,0.0539413508187571,30.91161192485561,0.75
282,Census Tract 6501,0,0.0,0.0,0.0,0.0,0.0
283,Census Tract 3302,0,232.73301130748877,233.20563371620725,0.0020307493383225,0.4726224087185073,0.2857142857142857
284,Census Tract 4206,1,486.5031347793989,503.7077742178146,0.0353638819741972,17.204639438415654,0.5
285,Census Tract 4207,1,568.7428293559317,605.5019421593088,0.0646322219921518,36.75911280337709,0.7142857142857142
286,Census Tract 6610,0,1528.5593069083857,1595.0535337661358,0.0435012410426123,66.49422685775016,5.444444444444444
287,Census Tract 8233.04,1,,,0.0,,
288,Census Tract 101,0,0.0,0.0,0.0,0.0,0.0
289,Census Tract 6405,0,995.9283683881514,1099.090557246314,0.1035839445211548,103.1621888581625,2.571428571428571
290,Census Tract 6407,0,449.2292378116051,485.0789093380228,0.0798026230462143,35.849671526417694,1.0
291,Census Tract 3108,0,367.1591340520529,367.1591340520529,0.0,0.0,0.0
292,Census Tract 6604,0,570.356524925462,653.4519512178285,0.1456903229137703,83.09542629236648,3.0
293,Census Tract 6704,1,1013.2962406571962,1084.509703298491,0.0702790159323082,71.21346264129511,2.0
294,Census Tract 3404,0,263.9543352331373,263.9543352331373,0.0,0.0,0.0
295,Census Tract 4208,1,538.1026599383331,561.0811777175329,0.0427028511285061,22.97851777919982,0.5
296,Census Tract 2225,0,416.26744335550086,416.87529911599273,0.0014602529460194,0.6078557604918728,0.25
297,Census Tract 3906,1,349.74394132102765,349.74394132102765,0.0,0.0,0.0
298,Census Tract 103,0,876.0305578933485,917.4581478015272,0.0472901196595271,41.42758990817879,1.8947368421052628
299,Census Tract 106,0,811.1510077888358,833.0791893456258,0.0270334146740016,21.928181556789923,1.6428571428571426
300,Census Tract 1508,0,636.7730117103706,678.4813087342127,0.0654994735279588,41.70829702384208,2.0000000000000004
301,Census Tract 1511,0,948.4968168370322,985.387358696901,0.0388936907378227,36.89054185986879,1.0
302,Census Tract 2301,0,337.1814762058998,363.7552023314369,0.0788113464136739,26.57372612553712,0.7692307692307693
303,Census Tract 1601,0,714.4794123193535,714.4794123193535,0.0,0.0,0.0
304,Census Tract 1602,0,573.7836411620578,638.4848388362271,0.1127623602916474,64.7011976741693,1.2222222222222223
305,Census Tract 1604,0,497.2920577735365,565.6590491325119,0.1374785506630981,68.36699135897544,2.142857142857143
306,Census Tract 3106,0,338.7736838174264,342.78897155389865,0.0118524192647627,4.015287736472317,0.1578947368421052
307,Census Tract 3109,0,362.162097792958,362.162097792958,0.0,0.0,0.0
308,Census Tract 3204,0,151.2075095322225,162.30745101829518,0.0734086654850119,11.09994148607268,0.7142857142857142
309,Census Tract 615,0,463.99099923440986,477.41084892090646,0.0289226508890032,13.419849686496605,0.6666666666666667
310,Census Tract 3206,0,174.77158656068963,174.77158656068963,0.0,0.0,0.0
311,Census Tract 7403,0,1557.4430393062603,1557.4430393062603,0.0,0.0,0.0
312,Census Tract 2227,0,596.173346953881,608.4324291013629,0.0205629490317188,12.259082147481877,1.0
313,Census Tract 2212,0,558.0036678848794,583.7434088918341,0.046128264899264,25.73974100695466,1.2333333333333334
314,Census Tract 1607,0,453.7544580196735,467.299769577145,0.029851633010037,13.545311557471564,0.2
315,Census Tract 2222,0,368.6717490569709,369.3140659806411,0.0017422461181613,0.6423169236702506,0.1428571428571428
316,Census Tract 3405,0,355.7233699748264,360.7348777489815,0.0140882162859013,5.011507774155064,0.1666666666666666
317,Census Tract 3301,0,446.9560349049703,451.2025288566457,0.0095009209408667,4.246493951675404,0.419753086419753
318,Census Tract 3403,0,465.12919725240727,465.12919725240727,0.0,0.0,0.0
319,Census Tract 3504,0,342.473824567726,342.473824567726,0.0,0.0,0.0
320,Census Tract 7505,1,803.6798916319212,807.9166414747674,0.0052716882517032,4.236749842846166,0.5
321,Census Tract 7504,0,1177.5065296331456,1177.5065296331456,0.0,0.0,0.0
322,Census Tract 7502,1,1251.2403102630378,1251.2403102630378,0.0,0.0,0.0
323,Census Tract 4302,1,884.5974107105817,884.5974107105817,0.0,0.0,0.0
324,Census Tract 6608,0,573.4561024220682,605.9947759454777,0.0567413501852681,32.53867352340956,1.4999999999999998
325,Census Tract 6609,0,1151.9936239330889,1190.371233133836,0.0333140812617696,38.37760920074743,4.333333333333333
326,Census Tract 6703,1,538.3444612252861,573.8449990557856,0.0659439083847902,35.500537830499525,0.6000000000000001
327,Census Tract 2226,0,611.3486765787811,621.0159316818333,0.015812997514204,9.667255103052184,1.1111111111111112
328,Census Tract 1704,0,993.0352219104263,1153.6566105665524,0.1617479270746495,160.6213886561261,5.5
329,Census Tract 3902,1,269.3704983744178,269.3704983744178,0.0,0.0,0.0
330,Census Tract 1710,0,117.13165183349209,117.13165183349209,0.0,0.0,0.0
331,Census Tract 1801,0,866.2168802563382,944.557732355974,0.0904402279443603,78.34085209963587,4.666666666666666
332,Census Tract 3903,1,636.3845777182862,636.3845777182862,0.0,0.0,0.0
333,Census Tract 3907,1,,,0.0,,
334,Census Tract 4003,1,655.2203343356214,655.2203343356214,0.0,0.0,0.0
335,Census Tract 4005,1,636.7258995488372,655.1391692170843,0.0289186754948935,18.41326966824704,0.3333333333333333
336,Census Tract 4008,1,1072.2772592104193,1075.1776274875135,0.0027048678428843,2.900368277094458,0.6666666666666666
337,Census Tract 4101,1,,,0.0,,
338,Census Tract 4403,1,654.0400337489298,656.3040213675738,0.0034615428747793,2.2639876186440238,0.5
339,Census Tract 4308,1,915.8248355977604,921.7371053755368,0.0064556774919926,5.912269777776373,0.7142857142857142
340,Census Tract 2001,0,680.1091436417099,728.2854777690395,0.0708361806009029,48.1763341273296,1.75
341,Census Tract 4102,1,553.1322979019878,554.819825147126,0.0030508564615353,1.6875272451381989,0.3333333333333333
342,Census Tract 6806,1,453.1923444088866,456.169166536049,0.0065685622537272,2.976822127162393,0.2857142857142857
343,Census Tract 4303,1,972.5122248695868,972.5122248695868,0.0,0.0,0.0
344,Census Tract 4307,1,,,0.0,,
345,Census Tract 4309,1,731.6794000412234,740.8579168152046,0.0125444515363751,9.178516773981189,0.3333333333333333
346,Census Tract 4312,1,1235.6511598957777,1235.6511598957777,0.0,0.0,0.0
347,Census Tract 4314,1,,,0.0,,
348,Census Tract 2308,1,659.9317543780085,699.1770575568868,0.0594687297868661,39.24530317887832,4.0
349,Census Tract 2311,1,666.6173506477768,695.4777980248243,0.0432938736878102,28.86044737704753,2.0
350,Census Tract 2101,0,0.0,0.0,0.0,0.0,0.0
351,Census Tract 4202,1,551.0466099037699,553.5779007714773,0.004593605735365,2.531290867707412,0.5
352,Census Tract 4203,1,222.9187042572615,222.9187042572615,0.0,0.0,0.0
353,Census Tract 4406,1,800.5381913248117,803.0086704990033,0.0030860228793122,2.4704791741916097,0.5
354,Census Tract 4408,1,762.2122849216867,775.0504009946995,0.0168432290150399,12.838116073012884,0.5
355,Census Tract 4409,1,705.4725757205276,705.4725757205276,0.0,0.0,0.0
356,Census Tract 4503,1,675.1955699170887,675.1955699170887,0.0,0.0,0.0
357,Census Tract 6720,1,874.5434050440872,893.3295527614189,0.0214810924294656,18.786147717331687,1.0
358,Census Tract 6809,1,414.5411415827484,419.0898510945293,0.0109728783358235,4.548709511780885,0.2
359,Census Tract 6810,1,614.2467478511907,614.2467478511907,0.0,0.0,0.0
360,Census Tract 2402,0,388.4460548069126,392.3092652746211,0.0099452946423379,3.863210467708484,0.5
361,Census Tract 2403,0,296.70881495018097,306.91607865318804,0.0344016193274235,10.207263703007072,0.6000000000000001
362,Census Tract 2002,0,821.2617144005785,909.701983830669,0.1076882897124226,88.44026943009044,5.666666666666666
363,Census Tract 4105,1,346.3289007695729,353.4427506859648,0.020540734257477,7.113849916391928,0.2
364,Census Tract 4106,1,743.4655501229461,748.5281318583608,0.0068094368791903,5.06258173541471,1.0
365,Census Tract 1702,0,824.2445315326952,987.1761854107724,0.1976739276329845,162.9316538780772,7.0
366,Census Tract 1703,0,56.644279730528496,56.644279730528496,0.0,0.0,0.0
367,Census Tract 3818,1,491.1530562937256,491.1530562937256,0.0,0.0,0.0
368,Census Tract 3514,1,469.9012287696012,469.9012287696012,0.0,0.0,0.0
369,Census Tract 3812,1,971.1149022507662,1006.4715761734724,0.0364083321559162,35.35667392270602,1.0
370,Census Tract 3814,1,512.1389120210713,512.1389120210713,0.0,0.0,0.0
371,Census Tract 3901,1,534.148200403106,534.148200403106,0.0,0.0,0.0
372,Census Tract 4304,1,904.2682616905814,922.6973683881253,0.0203801321779108,18.42910669754372,0.8571428571428571
373,Census Tract 4305,1,589.1669910666818,596.3679650864059,0.0122222971227338,7.200974019724072,1.0
374,Census Tract 4306,1,709.2858630591193,714.3162550859739,0.0070921927093806,5.030392026854656,1.0
375,Census Tract 2307,1,652.1191769745814,688.7190642264685,0.0561245375756121,36.59988725188714,2.833333333333333
376,Census Tract 2309,1,174.7962673019771,174.7962673019771,0.0,0.0,0.0
377,Census Tract 1707,0,1385.0311765070562,1530.5104342664551,0.1050368108870203,145.47925775939893,7.0
378,Census Tract 1708,0,987.6205906011428,1113.7033249905198,0.1276631285224959,126.08273438937704,5.0
379,Census Tract 2422,0,287.9774643917743,297.2172225725442,0.0320850042911685,9.239758180769911,0.3333333333333333
380,Census Tract 2104,0,647.4249042450276,675.7297726797777,0.0437191529846335,28.30486843475012,1.6
381,Census Tract 2203,0,457.2076821827628,475.278837522297,0.0395250474647767,18.071155339534243,0.4999999999999999
382,Census Tract 2107,0,517.4990846055155,524.9757072346154,0.0144476055156682,7.476622629099893,0.857142857142857
383,Census Tract 2109,0,454.9583701060487,460.8802174596022,0.0130162400401011,5.921847353553517,0.6666666666666666
384,Census Tract 4204,1,532.4376185361949,532.4376185361949,0.0,0.0,0.0
385,Census Tract 4205,1,826.193447469292,856.2771918802998,0.0364124703520188,30.08374441100784,1.0
386,Census Tract 6913,1,1171.9275841476865,1322.7870187580068,0.128727607960552,150.85943461032025,3.5
387,Census Tract 317,0,521.2968138992699,578.0428940842116,0.1088556052366489,56.746080184941775,1.25
388,Census Tract 4701,1,911.4271484801524,912.8790612518936,0.0015930102303427,1.4519127717410356,0.2
389,Census Tract 4801,1,1166.314633787254,1198.610714804648,0.0276907106211317,32.296081017394044,1.0
390,Census Tract 6910,1,924.2473546209028,934.2522802499408,0.0108249437545232,10.004925629038212,1.0
391,Census Tract 2423,0,417.94712979228194,418.5487645858436,0.0014394997612752,0.6016347935616864,0.1428571428571428
392,Census Tract 4111,1,207.60541390895375,208.32863987115587,0.0034836565607063,0.7232259622020933,0.1428571428571428
393,Census Tract 4604,1,1626.0240342014613,1657.367908953939,0.0192763908116958,31.34387475247763,2.0
394,Census Tract 6812,1,0.0,0.0,0.0,0.0,0.0
395,Census Tract 2414,0,424.8223741123864,436.463102104296,0.0274014004470257,11.640727991909673,1.2142857142857142
396,Census Tract 2415,0,396.0031072790971,399.21587495326565,0.0081129860223653,3.2127676741685605,0.2307692307692307
397,Census Tract 2416,0,333.99247041897775,333.99247041897775,0.0,0.0,0.0
398,Census Tract 2420,0,265.03749937504523,266.3424466208924,0.004923632500775,1.3049472458471314,0.0833333333333333
399,Census Tract 2433,0,340.3336063206325,342.4748819144012,0.0062916960123866,2.1412755937686825,0.0909090909090909
400,Census Tract 4803,1,1072.7155338040843,1097.7716297628783,0.0233576331927809,25.056095958794003,1.0
401,Census Tract 7108,1,385.7472675945801,399.075902259926,0.0345527649449336,13.32863466534593,0.4
402,Census Tract 7113,1,673.6597971428971,737.6878596834706,0.0950450996365333,64.0280625405735,2.0
403,Census Tract 102.02,0,1093.923990942185,1113.1568295094123,0.0175815127252695,19.232838567227645,1.4
404,Census Tract 4804,1,656.3680379693538,669.6758218632636,0.0202748810485667,13.3077838939098,0.4
405,Census Tract 4805,1,880.4646297007324,890.442532983602,0.011332543007731,9.977903282869534,0.25
406,Census Tract 2412,0,498.0860174422388,512.8296979587592,0.0296006713704428,14.743680516520383,0.6000000000000001
407,Census Tract 6911,1,407.3364297015012,407.3364297015012,0.0,0.0,0.0
408,Census Tract 6912,1,670.6701797816062,721.8056495976324,0.0762453309504199,51.135469816026216,1.0
409,Census Tract 6914,1,789.3677935329744,789.7293940530285,0.0004580887680199,0.3616005200541394,1.0
410,Census Tract 512,0,334.0132597300478,345.8538808495488,0.0354495540957584,11.840621119500952,0.75
411,Census Tract 6915,1,607.7684115345919,613.055622104468,0.0086993836295736,5.287210569876038,0.75
412,Census Tract 4107,1,540.2288496536298,542.4043381732386,0.0040269758288613,2.1754885196087344,0.6428571428571428
413,Census Tract 4108,1,449.6047939694145,449.6047939694145,0.0,0.0,0.0
414,Census Tract 4109,1,,,0.0,,
415,Census Tract 4110,1,,,0.0,,
416,Census Tract 4112,1,432.46722041930366,432.46722041930366,0.0,0.0,0.0
417,Census Tract 5306,1,838.2527490699085,838.2527490699085,0.0,0.0,0.0
418,Census Tract 4601,1,1162.6667210889157,1164.5735736067636,0.0016400680291786,1.9068525178479376,0.25
419,Census Tract 4602,1,778.4607958458968,778.4607958458968,0.0,0.0,0.0
420,Census Tract 4605,1,928.2034707934428,930.8583510522252,0.0028602352203153,2.6548802587823275,0.6666666666666666
421,Census Tract 4606,1,181.30411557116636,181.30411557116636,0.0,0.0,0.0
422,Census Tract 4607,1,935.4604261280284,935.4604261280284,0.0,0.0,0.0
423,Census Tract 2413,0,399.96093106335127,419.5820328423857,0.0490575460129793,19.621101779034404,2.0
424,Census Tract 6813,1,229.37384725508235,229.37384725508235,0.0,0.0,0.0
425,Census Tract 6814,1,858.6346467175018,870.1264176670328,0.0133837727064277,11.491770949530974,1.222222222222222
426,Census Tract 601,0,599.8315463687973,640.7021635809352,0.0681368251795968,40.87061721213797,0.875
427,Census Tract 6903,1,392.2998029284021,392.2998029284021,0.0,0.0,0.0
428,Census Tract 6904,1,486.39087498942297,486.39087498942297,0.0,0.0,0.0
429,Census Tract 6909,1,660.8256194230092,660.8256194230092,0.0,0.0,0.0
430,Census Tract 602,0,764.0484398187001,817.1900221451215,0.0695526350908212,53.14158232642137,1.714285714285714
431,Census Tract 2421,0,282.2529698803179,282.2529698803179,0.0,0.0,0.0
432,Census Tract 2431,0,385.4405671023944,389.9541136377309,0.0117100972771698,4.513546535336559,0.4285714285714285
433,Census Tract 2432,0,400.3616717895125,404.241533114169,0.0096908910069102,3.879861324656531,0.8666666666666667
434,Census Tract 2434,0,262.0802355580175,263.6000824389291,0.0057991663418479,1.5198468809116434,0.3
435,Census Tract 2435,0,216.26942531850847,216.26942531850847,0.0,0.0,0.0
436,Census Tract 2502,0,566.0389580830624,682.1837439689366,0.2051886786718851,116.14478588587416,3.666666666666666
437,Census Tract 4910,1,1200.1518254277962,1222.6575301940777,0.0187523813982943,22.50570476628127,1.0
438,Census Tract 4911,1,979.7871230593216,1025.2870908888724,0.0464386260634657,45.49996782955077,1.0
439,Census Tract 7101,1,0.0,0.0,0.0,0.0,0.0
440,Census Tract 5101,1,0.0,0.0,0.0,0.0,0.0
441,Census Tract 5102,1,863.5130959980524,863.5130959980524,0.0,0.0,0.0
442,Census Tract 7103,1,356.9481619905632,385.6861732630432,0.0805103214769871,28.738011272479923,1.0
443,Census Tract 5202,1,541.4657578796074,541.4657578796074,0.0,0.0,0.0
444,Census Tract 7109,1,752.5503008641926,758.3105461288524,0.0076542993312804,5.760245264659716,0.5
445,Census Tract 7110,1,789.923196054217,812.0404584749843,0.0279992568027453,22.11726242076736,1.0
446,Census Tract 7112,1,848.701606463421,853.1560421320987,0.0052485297951062,4.454435668677775,1.3333333333333333
447,Census Tract 814.02,1,,,0.0,,
448,Census Tract 7106,1,713.7631041617499,794.3479767836499,0.1129014264705369,80.58487262189999,2.0
449,Census Tract 619.02,0,522.5277628638011,525.8330537083045,0.0063255793843149,3.3052908445034745,0.36
450,Census Tract 302,0,438.6802098008599,468.7939884190977,0.0686463121550617,30.1137786182378,1.25
451,Census Tract 303,0,47.55374663686347,47.55374663686347,0.0,0.0,0.0
452,Census Tract 304,0,666.7744166718855,729.7273587449436,0.0944141534213011,62.95294207305801,1.4
453,Census Tract 305,0,676.0809641353724,680.6240872421091,0.0067197914861378,4.543123106736744,0.4782608695652174
454,Census Tract 308,0,581.5721672975194,619.3704836581744,0.0649933378626048,37.79831636065501,1.5333333333333332
455,Census Tract 2424,0,412.4777001823709,414.73361030431226,0.0054691686870439,2.2559101219413265,1.75
456,Census Tract 2425,0,362.4641489962771,383.4125762404513,0.0577944806463862,20.948427244174184,1.2000000000000002
457,Census Tract 2426,0,47.218725542312846,47.218725542312846,0.0,0.0,0.0
458,Census Tract 2427,0,373.495769869629,395.8216649423932,0.0597754964682926,22.32589507276424,1.0
459,Census Tract 2428,1,471.224442266643,488.8566103184915,0.0374177705363409,17.63216805184851,1.0
460,Census Tract 2429,1,1235.0660985528327,1323.4616531925535,0.0715715173004074,88.39555463972079,7.0
461,Census Tract 2430,1,496.01019788854165,501.5409054252007,0.0111503907786627,5.530707536659065,0.25
462,Census Tract 2204,0,472.39137254049024,497.316642050355,0.0527640235591481,24.925269509864734,1.0588235294117647
463,Census Tract 2205,0,539.8669226736458,559.6851006065294,0.0367093761453947,19.8181779328836,1.2631578947368416
464,Census Tract 318,0,367.6561879837186,379.0122979868429,0.0308878522224877,11.356110003124286,0.3636363636363636
465,Census Tract 2210,0,609.1099481806117,637.7905696718315,0.047086115695348,28.680621491219767,0.8666666666666667
466,Census Tract 8104,1,,,0.0,,
467,Census Tract 319,0,611.8077748419746,633.5784544518797,0.0355841826552928,21.770679609905077,0.9230769230769232
468,Census Tract 5205,1,1035.4338993053211,1038.7710121636735,0.0032229125013108,3.3371128583521568,0.2
469,Census Tract 7205,0,1009.022578054025,1041.291577085813,0.031980452899301,32.2689990317881,1.0
470,Census Tract 4903,1,615.9959107833258,615.9959107833258,0.0,0.0,0.0
471,Census Tract 3501,0,422.0551840573512,422.0551840573512,0.0,0.0,0.0
472,Census Tract 3511,1,459.24285024747536,461.65284637893535,0.005247759720508,2.409996131459991,0.125
473,Census Tract 2512,1,63.08354747464533,63.08354747464533,0.0,0.0,0.0
474,Census Tract 309,0,1093.4017955562915,1144.8211988549608,0.047026997310269,51.41940329866907,2.0
475,Census Tract 2506,1,601.995396855577,662.1199094406061,0.099875369311924,60.12451258502904,2.0
476,Census Tract 321,0,565.9236932741092,571.4052097422674,0.0096859639087477,5.481516468158247,0.5416666666666667
477,Census Tract 4905,1,432.0330440281362,432.8664850840378,0.0019291141439805,0.8334410559016305,0.5
478,Census Tract 4906,1,1150.770178167883,1151.358047205703,0.0005108483422435,0.5878690378203828,0.75
479,Census Tract 4907,1,1303.1873493368548,1308.0612170593529,0.0037399593580907,4.873867722497835,5.0
480,Census Tract 4908,1,0.0,0.0,0.0,0.0,0.0
481,Census Tract 7002,1,1328.8006252857415,1474.3597889859648,0.1095417633995486,145.55916370022305,4.0
482,Census Tract 7102,1,533.1604406312235,551.8404701394227,0.0350364132156604,18.68002950819914,0.4444444444444444
483,Census Tract 7104,1,818.5560138419407,820.793534530536,0.0027334973425866,2.237520688595282,0.5
484,Census Tract 7105,1,1118.927455252457,1214.5697896752558,0.0854767965285287,95.64233442279874,2.0
485,Census Tract 7107,1,503.4791795484705,543.4163065278417,0.0793223009046522,39.937126979371214,1.0
486,Census Tract 2510,1,458.2529933204109,564.1555451334773,0.2311006220509709,105.9025518130664,3.333333333333333
487,Census Tract 2804,1,0.0,0.0,0.0,0.0,0.0
488,Census Tract 3201,0,0.0,0.0,0.0,0.0,0.0
489,Census Tract 5808,0,327.8096880716333,327.8096880716333,0.0,0.0,0.0
490,Census Tract 3510,0,302.36830885640217,309.8953151663404,0.0248935026901673,7.527006309938201,0.6666666666666666
491,Census Tract 3602,1,374.006033200026,374.006033200026,0.0,0.0,0.0
492,Census Tract 3801,1,767.7872162336773,793.3654578315741,0.0333142321949158,25.57824159789675,1.0
493,Census Tract 2315,1,490.5182540506139,508.9582061120025,0.0375927947820794,18.439952061388624,1.125
494,Census Tract 2511,1,163.27223299749852,163.27223299749852,0.0,0.0,0.0
495,Census Tract 5502,0,1082.2735812717792,1083.9404633835825,0.0015401670526268,1.666882111803261,1.0
496,Census Tract 5608,0,963.6149474645875,1108.364913870092,0.1502155677289594,144.74996640550444,3.0
497,Census Tract 5609,0,1204.8435858921036,1349.5935522976083,0.1201400481360634,144.7499664055047,3.0
498,Census Tract 5003,1,1254.863385962915,1254.863385962915,0.0,0.0,0.0
499,Census Tract 5610,0,1030.240476020501,1142.261367780235,0.1087327612990276,112.0208917597338,2.75
500,Census Tract 5611,0,1240.6629889928008,1357.0531516087428,0.0938128755742365,116.39016261594202,3.333333333333333
501,Census Tract 5702,0,528.4610964844379,528.4610964844379,0.0,0.0,0.0
502,Census Tract 7304,1,939.0060939075536,984.740958213293,0.0487056096893041,45.73486430573939,1.0
503,Census Tract 7305,1,1104.3338640951715,1128.9325793268956,0.022274708791873,24.598715231723872,1.0
504,Census Tract 7306,1,1127.092481213353,1268.6295390062255,0.1255771466423973,141.5370577928727,1.0
505,Census Tract 7307,1,752.5917545488996,805.39137962223,0.0701570602576934,52.79962507333039,0.5
506,Census Tract 2503,0,546.5917501155172,611.2857392812822,0.1183588833020118,64.69398916576495,3.0
507,Census Tract 2504,0,631.5532010813636,760.9339011559168,0.2048611262725355,129.38070007455326,5.0
508,Census Tract 2505,0,0.0,0.0,0.0,0.0,0.0
509,Census Tract 2507,1,438.941638109353,475.1738585972106,0.0825445055609673,36.2322204878576,0.8
510,Census Tract 2508,1,760.8850890325805,780.4612515451622,0.0257281458064471,19.57616251258173,2.0
511,Census Tract 5203,1,992.9846594388888,992.9846594388888,0.0,0.0,0.0
512,Census Tract 5607,0,941.7598311253304,1086.509797530835,0.1537015719098357,144.7499664055047,3.0
513,Census Tract 7206,1,1397.5133239451284,1453.1793821906138,0.0398322200523585,55.666058245485374,1.0
514,Census Tract 310,0,708.8359040317557,755.1479781699511,0.0653353955051924,46.312074138195385,2.1428571428571423
515,Census Tract 505,0,804.7287529376849,816.8838254608478,0.0151045584972457,12.155072523162858,1.25
516,Census Tract 508,0,666.1323224686059,691.9746330309077,0.0387945603157842,25.842310562301805,3.0
517,Census Tract 510,0,410.47754631960674,414.5478229494928,0.009915954395997,4.070276629885996,1.7999999999999998
518,Census Tract 514,0,427.0475024772469,496.3716413191606,0.1623335540888856,69.32413884191368,2.333333333333333
519,Census Tract 819,0,261.2138204627454,261.2138204627454,0.0,0.0,0.0
520,Census Tract 2520,1,1007.5450816083855,1031.9408477790196,0.0242130765322084,24.395766170634037,1.4999999999999998
521,Census Tract 403,0,725.897571125307,748.8097067899471,0.0315638687550932,22.91213566464012,0.75
522,Census Tract 408,0,664.6050951071343,709.7191900060068,0.0678810548264005,45.11409489887251,2.5
523,Census Tract 501,0,609.6507557207435,659.0313081833813,0.0809980993204197,49.38055246263775,2.0
524,Census Tract 502,0,529.7477639475866,558.5350484410002,0.0543414931643993,28.78728449341361,1.0
525,Census Tract 503,0,822.8473162655287,857.7670467376822,0.0424376792411936,34.91973047215356,1.0000000000000002
526,Census Tract 3802,1,848.3211218582079,870.1800204611847,0.0257672454920087,21.85889860297675,1.0
527,Census Tract 6004,0,401.961633652535,403.0667781496405,0.0027493780614416,1.1051444971055275,0.2
528,Census Tract 815,0,376.9114444117923,383.8102337949396,0.0183034754859025,6.898789383147346,0.5
529,Census Tract 7201,1,1029.404153540068,1156.342719228887,0.1233126612635899,126.93856568881893,1.7999999999999998
530,Census Tract 7202,1,878.8159454107047,944.0288809956136,0.0742054532868452,65.21293558490879,0.6666666666666666
531,Census Tract 7203,1,0.0,0.0,0.0,0.0,0.0
532,Census Tract 7207,1,1024.9072252377832,1068.4061215681838,0.0424417891290684,43.49889633040061,0.75
533,Census Tract 7301,1,822.4699741244918,828.6212629498661,0.0074790436355105,6.1512888253743085,0.25
534,Census Tract 7303,1,209.0386758384846,209.0386758384846,0.0,0.0,0.0
535,Census Tract 311,0,583.1988240752011,590.8311873254456,0.0130870689980342,7.632363250244566,0.5
536,Census Tract 312,0,760.9001446442392,765.4543419171235,0.0059852758669321,4.55419727288438,0.3333333333333333
537,Census Tract 313,0,502.99683648746327,519.6073285802644,0.0330230547945307,16.61049209280111,1.5
538,Census Tract 314,0,729.2909680271027,734.2444491591906,0.0067921876853735,4.953481132087859,1.0
539,Census Tract 5705,0,1012.4392712676602,1090.5583792923069,0.0771593025296566,78.1191080246465,1.3333333333333333
540,Census Tract 5801,0,592.1925091739228,600.0672698298176,0.0132976363832763,7.874760655894875,1.0
541,Census Tract 603,0,532.3720621849743,562.7054970722684,0.0569778864104905,30.33343488729406,0.7826086956521738
542,Census Tract 5804,0,616.5802175270378,616.5802175270378,0.0,0.0,0.0
543,Census Tract 5806,0,563.94053466961,576.3221465644383,0.0219555274601465,12.381611894828325,1.0
544,Census Tract 513,0,464.2539461025769,511.6164305805805,0.10201848551986,47.36248447800364,3.0
545,Census Tract 5001,1,664.9193261345035,664.9193261345035,0.0,0.0,0.0
546,Census Tract 506,0,504.0215669213973,536.622663830057,0.0646819482503293,32.60109690865971,1.0
547,Census Tract 507,0,593.5812061615688,634.4699269207638,0.0688847967805525,40.88872075919494,1.8000000000000005
548,Census Tract 509,0,558.1403770598114,638.1153553970906,0.1432882866467641,79.97497833727925,3.0
549,Census Tract 511,0,475.93801327793415,500.4393251439528,0.0514800482047451,24.50131186601868,1.25
550,Census Tract 818,0,360.0867647474126,361.3196117470116,0.0034237498300271,1.2328469995989622,0.1428571428571428
551,Census Tract 901,0,1130.898276333174,1133.6558564074653,0.0024383979814988,2.7575800742913543,1.0
552,Census Tract 902,0,1193.5866974075454,1193.5866974075454,0.0,0.0,0.0
553,Census Tract 903,0,933.1495257691754,980.6827666854938,0.0509385040700071,47.53324091631839,1.0
554,Census Tract 1001,0,0.0,0.0,0.0,0.0,0.0
555,Census Tract 2602,1,564.8573780207735,568.3079976939464,0.0061088334992873,3.4506196731729237,1.3333333333333333
556,Census Tract 1002,0,0.0,0.0,0.0,0.0,0.0
557,Census Tract 624,0,608.6870609124478,658.5108710848486,0.0818545577389354,49.82381017240084,2.0
558,Census Tract 4913,1,105.6409274078861,105.6409274078861,0.0,0.0,0.0
559,Census Tract 7204,0,1323.238956720537,1422.2853861800354,0.0748515065676201,99.04642945949809,1.0
560,Census Tract 5304,1,1455.9083934207042,1571.6836634585916,0.0795209853594356,115.77527003788737,3.0
561,Census Tract 634,0,499.2361222056276,514.861826415863,0.0312992259878971,15.62570421023537,1.0625
562,Census Tract 7506,1,857.1510354721734,892.6721663475452,0.0414409239508233,35.5211308753718,0.5
563,Census Tract 401,0,743.6764367849757,773.1780307705563,0.0396699324145866,29.5015939855806,1.5833333333333333
564,Census Tract 406,0,551.0782282043465,574.7492290833778,0.0429539758015151,23.67100087903134,1.5
565,Census Tract 407,0,626.5061192605784,648.3997683875149,0.0349456269521772,21.89364912693645,2.090909090909091
566,Census Tract 409,0,731.4185039973802,767.8314306899524,0.049783983442539,36.41292669257223,2.0
