,race,distance,restricted_distance,rdiff,adiff,n_cameras
Census Tract 4302,black,921.8000000000001,921.8000000000001,0.0,0.0,0
Census Tract 6608,white,1022.1,1022.1,0.0,0.0,0
Census Tract 6609,white,1117.4,1157.1,3.552890638983338,39.69999999999982,4
Census Tract 6702,black,781.3,858.3,9.855369256367592,77.0,1
Census Tract 6703,black,809.4,878.8,8.5742525327403,69.39999999999998,1
Census Tract 2226,white,507.79999999999995,513.0999999999999,1.0437179992122796,5.2999999999999545,1
Census Tract 2304,white,586.3,693.8,18.335323213371996,107.5,2
Census Tract 1704,white,1078.6,1252.1999999999998,16.094937882440195,173.5999999999999,5
Census Tract 3807,black,493.09999999999997,493.09999999999997,0.0,0.0,0
Census Tract 3819,black,633.0999999999999,633.0999999999999,0.0,0.0,0
Census Tract 3902,black,626.5,626.5,0.0,0.0,0
Census Tract 1710,white,1024.0,1132.1,10.556640624999991,108.09999999999991,5
Census Tract 1801,white,1062.6999999999998,1154.9,8.676013926790278,92.20000000000027,6
Census Tract 3903,black,627.0,627.0,0.0,0.0,0
Census Tract 4003,black,644.3,644.3,0.0,0.0,0
Census Tract 4004,black,653.1,653.1,0.0,0.0,0
Census Tract 4005,black,617.9,617.9,0.0,0.0,0
Census Tract 4008,black,699.1,699.1,0.0,0.0,0
Census Tract 4403,black,774.3,774.3,0.0,0.0,0
Census Tract 4407,black,890.3000000000001,890.3000000000001,0.0,0.0,0
Census Tract 4308,black,1004.5,1004.5,0.0,0.0,0
Census Tract 6718,black,948.7,948.7,0.0,0.0,0
Census Tract 6805,black,715.4000000000001,794.2,11.014816885658366,78.79999999999995,1
Census Tract 6811,black,836.2,836.2,0.0,0.0,0
Census Tract 2001,white,672.7,714.0,6.139438085327777,41.299999999999955,1
Census Tract 4102,black,734.8,734.8,0.0,0.0,0
Census Tract 6806,black,786.1,800.4,1.8191069838442888,14.299999999999955,1
Census Tract 1706,white,1238.0,1411.6000000000001,14.022617124394197,173.60000000000014,5
Census Tract 3805,white,451.29999999999995,451.29999999999995,0.0,0.0,0
Census Tract 3817,white,511.29999999999995,511.29999999999995,0.0,0.0,0
Census Tract 4303,black,956.7,956.7,0.0,0.0,0
Census Tract 4309,black,998.7,998.7,0.0,0.0,0
Census Tract 4312,black,1069.8000000000002,1069.8000000000002,0.0,0.0,0
Census Tract 2308,black,574.9000000000001,639.7,11.271525482692631,64.79999999999995,2
Census Tract 2311,black,578.5999999999999,593.0999999999999,2.5060490839958525,14.5,2
Census Tract 1709,white,1146.5,1238.6000000000001,8.033144352376812,92.10000000000014,3
Census Tract 2101,white,461.19999999999993,461.19999999999993,0.0,0.0,0
Census Tract 4202,black,850.9,850.9,0.0,0.0,0
Census Tract 4203,black,844.1999999999999,844.1999999999999,0.0,0.0,0
Census Tract 4406,black,852.0999999999999,852.0999999999999,0.0,0.0,0
Census Tract 4408,black,976.4,976.4,0.0,0.0,0
Census Tract 4409,black,952.0,952.0,0.0,0.0,0
Census Tract 5604,white,771.6,862.6000000000001,11.793675479523083,91.00000000000011,2
Census Tract 4503,black,1089.2,1089.2,0.0,0.0,0
Census Tract 6719,black,966.5999999999999,966.5999999999999,0.0,0.0,0
Census Tract 6720,black,1044.2999999999997,1057.8999999999999,1.3023077659676472,13.600000000000136,1
Census Tract 6809,black,698.8,698.8,0.0,0.0,0
Census Tract 6810,black,780.7,780.7,0.0,0.0,0
Census Tract 2402,white,275.7,275.7,0.0,0.0,0
Census Tract 2403,white,305.2,305.2,0.0,0.0,0
Census Tract 2002,white,672.4,708.2,5.324211778703163,35.80000000000007,3
Census Tract 4105,black,750.9999999999999,750.9999999999999,0.0,0.0,0
Census Tract 4106,black,765.1000000000001,765.1000000000001,0.0,0.0,0
Census Tract 1701,white,906.9,1080.5,19.142132539420007,173.60000000000002,5
Census Tract 1702,white,878.9,991.3,12.7887131641825,112.39999999999998,4
Census Tract 1703,white,963.5999999999999,1134.8000000000002,17.766708177667113,171.20000000000027,5
Census Tract 3818,black,580.7,580.7,0.0,0.0,0
Census Tract 1705,white,1266.4,1440.0,13.708149084017679,173.5999999999999,5
Census Tract 3514,black,415.0,415.0,0.0,0.0,0
Census Tract 3812,black,600.5999999999999,600.5999999999999,0.0,0.0,0
Census Tract 3814,black,545.5,545.5,0.0,0.0,0
Census Tract 3901,black,552.6000000000001,552.6000000000001,0.0,0.0,0
Census Tract 4304,black,942.0,964.0999999999999,2.3460721868365084,22.09999999999991,1
Census Tract 4305,black,960.7,960.7,0.0,0.0,0
Census Tract 4306,black,971.4000000000001,971.4000000000001,0.0,0.0,0
Census Tract 2307,black,599.4000000000001,656.8,9.57624290957622,57.399999999999864,2
Census Tract 2309,black,524.0,586.6999999999999,11.965648854961819,62.69999999999993,1
Census Tract 2312,black,600.3,622.2,3.648175912043993,21.90000000000009,2
Census Tract 1707,white,1215.1999999999998,1357.5,11.71000658327849,142.30000000000018,6
Census Tract 1708,white,1139.2,1266.3000000000002,11.156952247191022,127.10000000000014,6
Census Tract 1711,white,955.0999999999999,1032.6,8.11433357763585,77.5,5
Census Tract 1901,white,714.3999999999999,755.6999999999999,5.781075027995532,41.30000000000007,1
Census Tract 2422,white,296.4,296.4,0.0,0.0,0
Census Tract 2003,white,685.2,740.3,8.041447752481014,55.09999999999991,2
Census Tract 2104,white,627.8,633.1,0.8442179037910271,5.300000000000068,1
Census Tract 2203,white,418.4,418.4,0.0,0.0,0
Census Tract 2107,white,443.79999999999995,443.79999999999995,0.0,0.0,0
Census Tract 2108,white,466.09999999999997,491.7,5.492383608667673,25.600000000000023,1
Census Tract 2109,white,444.2,444.2,0.0,0.0,0
Census Tract 4201,black,780.5,780.5,0.0,0.0,0
Census Tract 4204,black,805.3,805.3,0.0,0.0,0
Census Tract 4205,black,772.8,802.4,3.8302277432712244,29.600000000000023,1
Census Tract 6913,black,753.0999999999999,759.6,0.8630991900146215,6.500000000000114,1
Census Tract 317,white,760.9000000000001,807.2,6.084899461164404,46.299999999999955,1
Census Tract 4701,black,1074.1999999999998,1074.1999999999998,0.0,0.0,0
Census Tract 4801,black,1119.6999999999998,1119.6999999999998,0.0,0.0,0
Census Tract 6910,black,751.3,751.3,0.0,0.0,0
Census Tract 2423,white,341.5,341.5,0.0,0.0,0
Census Tract 4111,black,782.0,782.0,0.0,0.0,0
Census Tract 4604,black,1152.8,1156.6,0.32963219986120357,3.7999999999999545,1
Census Tract 6812,black,770.1,770.1,0.0,0.0,0
Census Tract 6905,black,791.0,791.0,0.0,0.0,0
Census Tract 2414,white,312.0,317.8,1.8589743589743628,5.800000000000011,1
Census Tract 2415,white,281.2,281.2,0.0,0.0,0
Census Tract 2416,white,260.2,260.2,0.0,0.0,0
Census Tract 2420,white,206.10000000000002,206.10000000000002,0.0,0.0,0
Census Tract 2433,white,254.89999999999998,254.89999999999998,0.0,0.0,0
Census Tract 4912,black,1188.1,1235.6,3.9979799680161605,47.5,2
Census Tract 4803,black,1113.6999999999998,1113.6999999999998,0.0,0.0,0
Census Tract 7108,black,920.4,987.0000000000001,7.235984354628437,66.60000000000014,2
Census Tract 7113,black,1115.5,1172.5,5.1098162259076645,57.0,3
Census Tract 102.02,white,1213.0,1256.4,3.5779060181368583,43.40000000000009,2
Census Tract 4802,black,1033.4,1033.4,0.0,0.0,0
Census Tract 4804,black,1149.1,1149.1,0.0,0.0,0
Census Tract 4805,black,999.9000000000001,999.9000000000001,0.0,0.0,0
Census Tract 2412,white,387.3,387.3,0.0,0.0,0
Census Tract 6911,black,740.5999999999999,740.5999999999999,0.0,0.0,0
Census Tract 6912,black,760.1999999999999,811.3,6.7219152854512005,51.10000000000002,1
Census Tract 6914,black,813.9,814.4000000000001,0.06143260842856785,0.5000000000001137,1
Census Tract 512,white,521.4,568.8,9.090909090909086,47.39999999999998,3
Census Tract 6915,black,898.1000000000001,898.5,0.044538470103536745,0.3999999999998636,1
Census Tract 7001,black,1202.4,1254.2000000000003,4.30805056553561,51.80000000000018,4
Census Tract 4107,black,759.7,759.7,0.0,0.0,0
Census Tract 4108,black,728.4,728.4,0.0,0.0,0
Census Tract 4112,black,781.8999999999999,781.8999999999999,0.0,0.0,0
Census Tract 5306,black,1276.6,1276.6,0.0,0.0,0
Census Tract 4601,black,1184.1,1184.1,0.0,0.0,0
Census Tract 4602,black,1157.6000000000001,1157.6000000000001,0.0,0.0,0
Census Tract 4605,black,1121.9,1125.6999999999998,0.33871111507262025,3.799999999999727,1
Census Tract 4606,black,1068.6000000000001,1068.6000000000001,0.0,0.0,0
Census Tract 4607,black,1085.2000000000003,1085.2000000000003,0.0,0.0,0
Census Tract 2413,white,370.2,389.9,5.3214478660183655,19.69999999999999,2
Census Tract 4610,black,1024.4,1024.4,0.0,0.0,0
Census Tract 6813,black,837.8,857.5,2.3513965146813134,19.700000000000045,1
Census Tract 6814,black,893.1999999999999,896.0,0.3134796238244591,2.800000000000068,1
Census Tract 601,white,670.0,722.4,7.8208955223880565,52.39999999999998,1
Census Tract 6903,black,714.5999999999999,714.5999999999999,0.0,0.0,0
Census Tract 6904,black,761.6,761.6,0.0,0.0,0
Census Tract 6909,black,813.3,813.3,0.0,0.0,0
Census Tract 602,white,668.8000000000001,721.2,7.834928229665068,52.39999999999998,1
Census Tract 2421,white,251.40000000000003,251.40000000000003,0.0,0.0,0
Census Tract 2431,white,326.40000000000003,326.40000000000003,0.0,0.0,0
Census Tract 2432,white,293.6,293.6,0.0,0.0,0
Census Tract 6116,white,845.6,845.6,0.0,0.0,0
Census Tract 2434,white,235.60000000000002,235.60000000000002,0.0,0.0,0
Census Tract 2435,white,171.89999999999998,171.89999999999998,0.0,0.0,0
Census Tract 7111,black,1042.3999999999999,1046.1999999999998,0.36454336147351835,3.7999999999999545,2
Census Tract 2502,white,788.6,918.8,16.51027136697945,130.19999999999993,5
Census Tract 4910,black,1063.1,1063.1,0.0,0.0,0
Census Tract 4911,black,1087.3,1132.9,4.193874735583568,45.600000000000136,1
Census Tract 7101,black,851.3000000000001,907.5,6.6016680371196905,56.19999999999993,1
Census Tract 5101,black,1119.2,1119.2,0.0,0.0,0
Census Tract 5102,black,1144.3999999999999,1144.3999999999999,0.0,0.0,0
Census Tract 7103,black,966.3,1017.4000000000001,5.288212770361186,51.100000000000136,1
Census Tract 5202,black,1201.4,1201.4,0.0,0.0,0
Census Tract 7109,black,857.4,857.4,0.0,0.0,0
Census Tract 7110,black,981.5999999999999,981.5999999999999,0.0,0.0,0
Census Tract 7112,black,1108.8000000000002,1115.4,0.595238095238087,6.599999999999909,2
Census Tract 7114,black,991.9000000000001,1022.2,3.054743421715894,30.299999999999955,2
Census Tract 7106,black,1002.8999999999999,1098.2,9.50244291554494,95.30000000000018,2
Census Tract 619.02,white,608.8,615.5,1.1005256241787198,6.7000000000000455,1
Census Tract 302,white,1023.0000000000001,1045.2,2.1700879765395826,22.199999999999932,2
Census Tract 303,white,998.4,1041.8000000000002,4.346955128205149,43.400000000000205,2
Census Tract 304,white,965.7,1026.5,6.295951123537326,60.799999999999955,2
Census Tract 305,white,954.1,960.8000000000001,0.702232470390949,6.7000000000000455,1
Census Tract 308,white,904.0,979.3000000000001,8.329646017699122,75.30000000000007,2
Census Tract 2424,white,386.70000000000005,386.79999999999995,0.02585983966897053,0.09999999999990905,2
Census Tract 2425,white,408.70000000000005,427.19999999999993,4.526547589919227,18.499999999999886,2
Census Tract 2426,white,455.90000000000003,474.4,4.057907435841181,18.499999999999943,2
Census Tract 2427,white,498.20000000000005,527.2,5.820955439582496,29.0,1
Census Tract 2428,black,426.09999999999997,430.3,0.9856841117108767,4.2000000000000455,1
Census Tract 2429,black,393.0,393.0,0.0,0.0,0
Census Tract 2430,black,360.8,360.8,0.0,0.0,0
Census Tract 2204,white,430.09999999999997,448.5,4.278074866310169,18.400000000000034,1
Census Tract 2205,white,460.29999999999995,478.7,3.99739300456225,18.400000000000034,1
Census Tract 318,white,751.8000000000001,804.2,6.969938813514228,52.39999999999998,1
Census Tract 2210,white,582.2,617.5999999999999,6.080384747509423,35.399999999999864,1
Census Tract 319,white,718.7,771.1,7.290941978572418,52.39999999999998,1
Census Tract 5205,black,1350.8000000000002,1350.8000000000002,0.0,0.0,0
Census Tract 7205,white,1351.1,1393.5,3.13818370216861,42.40000000000009,1
Census Tract 4903,black,916.6,916.6,0.0,0.0,0
Census Tract 4904,black,945.2,945.2,0.0,0.0,0
Census Tract 3501,white,419.4,419.4,0.0,0.0,0
Census Tract 3511,black,489.7,489.7,0.0,0.0,0
Census Tract 2512,black,773.0,817.3,5.730918499353164,44.299999999999955,1
Census Tract 5701,white,676.5,676.5,0.0,0.0,0
Census Tract 309,white,876.1,961.2,9.713503024768864,85.10000000000002,2
Census Tract 2506,black,864.8999999999999,925.0999999999999,6.960342236096665,60.200000000000045,2
Census Tract 5601,white,682.5,908.4,33.098901098901095,225.89999999999998,1
Census Tract 321,white,743.5999999999999,759.8,2.178590640129108,16.200000000000045,3
Census Tract 4905,black,934.6000000000001,934.6000000000001,0.0,0.0,0
Census Tract 4906,black,908.3,908.3,0.0,0.0,0
Census Tract 4907,black,980.5,980.5,0.0,0.0,0
Census Tract 4908,black,956.3,956.3,0.0,0.0,0
Census Tract 7002,black,1293.6,1438.6000000000001,11.209029066171942,145.00000000000023,4
Census Tract 7102,black,880.8999999999999,931.9999999999999,5.800885458054266,51.10000000000002,1
Census Tract 7104,black,1043.4,1094.5,4.897450642131484,51.09999999999991,1
Census Tract 7105,black,1046.0,1141.3,9.110898661567873,95.29999999999995,2
Census Tract 7107,black,978.0,1057.8999999999999,8.169734151329228,79.89999999999986,2
Census Tract 2510,black,689.8,726.6,5.334879675268204,36.80000000000007,2
Census Tract 2804,black,252.50000000000003,252.50000000000003,0.0,0.0,0
Census Tract 3201,white,220.2,220.2,0.0,0.0,0
Census Tract 5808,white,638.4000000000001,638.4000000000001,0.0,0.0,0
Census Tract 3510,white,411.6,411.6,0.0,0.0,0
Census Tract 3602,black,529.5,529.5,0.0,0.0,0
Census Tract 3801,black,574.6999999999999,574.6999999999999,0.0,0.0,0
Census Tract 2315,black,542.5,542.5,0.0,0.0,0
Census Tract 2511,black,733.8000000000001,770.5999999999999,5.014990460615949,36.79999999999984,2
Census Tract 5502,white,1468.1,1468.1,0.0,0.0,0
Census Tract 5608,white,1014.5,1159.3,14.273040906850662,144.79999999999995,3
Census Tract 5609,white,1176.7,1321.5,12.305600407920451,144.79999999999995,3
Census Tract 5003,black,1166.5,1166.5,0.0,0.0,0
Census Tract 5610,white,1175.3000000000002,1320.1000000000001,12.320258657364072,144.79999999999995,3
Census Tract 5611,white,1046.8000000000002,1191.5,13.823079862437886,144.69999999999982,3
Census Tract 5702,white,714.5,714.5,0.0,0.0,0
Census Tract 7304,black,1046.6,1092.3,4.366520160519783,45.700000000000045,1
Census Tract 7305,black,1013.7,1030.7,1.6770247607773503,17.0,1
Census Tract 7306,black,1023.4999999999999,1164.8,13.805569125549594,141.30000000000007,1
Census Tract 7307,black,1088.1999999999998,1193.6999999999998,9.694909024076457,105.5,1
Census Tract 2503,white,852.6999999999999,965.4,13.216840623900557,112.70000000000005,5
Census Tract 2504,white,931.1,1009.1999999999999,8.38792825690043,78.09999999999991,5
Census Tract 2505,white,1091.2,1169.3,7.15725806451612,78.09999999999991,5
Census Tract 2507,black,850.9000000000001,897.5,5.476554236690552,46.59999999999991,5
Census Tract 2508,black,789.6,832.8,5.471124620060781,43.19999999999993,5
Census Tract 5203,black,1297.3,1297.3,0.0,0.0,0
Census Tract 5206,black,1390.5,1390.5,0.0,0.0,0
Census Tract 5602,white,736.2,919.6999999999998,24.925292040206433,183.49999999999977,1
Census Tract 5603,white,795.6,922.9,16.00050276520864,127.29999999999995,2
Census Tract 5607,white,894.0,1038.8000000000002,16.196868008948567,144.80000000000018,3
Census Tract 7115,black,918.3999999999999,950.9,3.5387630662021032,32.500000000000114,1
Census Tract 7206,black,1266.4,1322.5,4.429879974731515,56.09999999999991,1
Census Tract 310,white,795.6,864.4,8.647561588738053,68.79999999999995,2
Census Tract 5803,white,581.4,581.4,0.0,0.0,0
Census Tract 505,white,607.4000000000001,618.9,1.8933157721435439,11.499999999999886,1
Census Tract 508,white,552.5,568.7,2.9321266968325874,16.200000000000045,3
Census Tract 510,white,528.9000000000001,535.5999999999999,1.266780109661527,6.699999999999818,3
Census Tract 514,white,438.2,527.6,20.401643085349164,89.40000000000003,3
Census Tract 819,white,237.1,237.1,0.0,0.0,0
Census Tract 2520,black,669.3,669.3,0.0,0.0,0
Census Tract 2603,black,542.1,542.1,0.0,0.0,0
Census Tract 403,white,845.1000000000001,845.1000000000001,0.0,0.0,0
Census Tract 408,white,712.8,772.2,8.333333333333346,59.40000000000009,2
Census Tract 501,white,681.2,725.7,6.532589547856723,44.5,3
Census Tract 502,white,670.7,706.4,5.3227970776800255,35.69999999999993,1
Census Tract 503,white,673.1999999999999,708.9,5.30303030303031,35.700000000000045,1
Census Tract 3802,black,520.9,520.9,0.0,0.0,0
Census Tract 6004,white,346.9,346.9,0.0,0.0,0
Census Tract 815,white,245.39999999999998,252.1,2.7302363488182633,6.700000000000017,1
Census Tract 7201,black,1249.1000000000001,1392.0000000000002,11.440236970618852,142.9000000000001,2
Census Tract 7202,black,1125.2,1222.7,8.665126199786705,97.5,1
Census Tract 7203,black,1182.6000000000001,1280.1,8.244545915778772,97.49999999999977,1
Census Tract 7207,black,1183.3,1241.1,4.88464463787712,57.799999999999955,1
Census Tract 7301,black,997.4,997.4,0.0,0.0,0
Census Tract 7303,black,1156.8,1188.0,2.697095435684651,31.200000000000045,2
Census Tract 311,white,843.0,907.6999999999999,7.674970344009482,64.69999999999993,2
Census Tract 312,white,870.5,877.2,0.7696726019529058,6.7000000000000455,1
Census Tract 313,white,860.8,867.5,0.7783457249070684,6.7000000000000455,1
Census Tract 314,white,757.5,764.2,0.8844884488448905,6.7000000000000455,1
Census Tract 5705,white,834.5,850.9000000000001,1.9652486518873686,16.40000000000009,1
Census Tract 5801,white,538.5,546.5,1.4856081708449396,8.0,1
Census Tract 5802,white,545.0,545.0,0.0,0.0,0
Census Tract 603,white,610.1000000000001,662.5,8.588755941648886,52.399999999999864,1
Census Tract 5804,white,651.8,651.8,0.0,0.0,0
Census Tract 5806,white,630.7,630.7,0.0,0.0,0
Census Tract 5303,black,1249.0,1249.0,0.0,0.0,0
Census Tract 513,white,452.79999999999995,500.2,10.468197879858666,47.400000000000034,3
Census Tract 5001,black,1109.9,1109.9,0.0,0.0,0
Census Tract 506,white,599.3000000000001,651.7,8.743534123143663,52.39999999999998,1
Census Tract 507,white,558.0,602.5,7.974910394265233,44.5,3
Census Tract 509,white,535.9,535.9,0.0,0.0,0
Census Tract 511,white,506.7,536.0,5.782514308269195,29.30000000000001,3
Census Tract 818,white,203.10000000000002,203.10000000000002,0.0,0.0,0
Census Tract 901,white,1169.7,1172.4,0.2308284175429636,2.7000000000000455,1
Census Tract 902,white,1091.8,1091.8,0.0,0.0,0
Census Tract 903,white,1045.4,1045.4,0.0,0.0,0
Census Tract 1001,white,870.9999999999999,870.9999999999999,0.0,0.0,0
Census Tract 2602,black,514.3,514.3,0.0,0.0,0
Census Tract 1002,white,932.0000000000001,932.0000000000001,0.0,0.0,0
Census Tract 2601,black,476.9,505.9,6.080939400293563,29.0,1
Census Tract 624,white,528.2,580.6000000000001,9.920484664899675,52.40000000000009,1
Census Tract 4913,black,1159.6,1159.6,0.0,0.0,0
Census Tract 7204,white,1345.7000000000003,1444.3000000000002,7.327041688340633,98.59999999999991,1
Census Tract 5304,black,1392.6,1508.5,8.322562114031316,115.90000000000009,3
Census Tract 634,white,551.2,589.4,6.9303338171262565,38.19999999999993,3
Census Tract 7506,black,1152.7,1152.7,0.0,0.0,0
Census Tract 401,white,885.0,929.5,5.028248587570622,44.5,3
Census Tract 406,white,755.1,825.7,9.34975499933784,70.60000000000002,2
Census Tract 407,white,754.6999999999999,813.9,7.844176493971121,59.200000000000045,2
Census Tract 409,white,723.7,771.1,6.549675279812073,47.39999999999998,2
Census Tract 816,white,241.9,248.6,2.769739561802393,6.699999999999989,1
Census Tract 817,white,223.70000000000002,230.39999999999998,2.9950827000446845,6.69999999999996,1
Census Tract 2513,black,788.6999999999999,827.0999999999999,4.868771395968046,38.39999999999998,2
Census Tract 2514,black,730.9,739.0999999999999,1.1219045012997582,8.199999999999932,1
Census Tract 2515,black,712.9000000000001,757.1999999999999,6.21405526721838,44.29999999999984,1
Census Tract 2519,black,637.0999999999999,650.7,2.1346727358342705,13.600000000000136,1
Census Tract 2607,black,439.90000000000003,439.90000000000003,0.0,0.0,0
Census Tract 6009,white,429.4,429.4,0.0,0.0,0
Census Tract 6112,white,728.9,728.9,0.0,0.0,0
Census Tract 628,white,510.09999999999997,529.4000000000001,3.783571848657151,19.300000000000125,1
Census Tract 629,white,539.9,559.2,3.5747360622337596,19.300000000000068,1
Census Tract 630,white,560.0999999999999,570.6,1.8746652383503153,10.500000000000114,3
Census Tract 631,white,593.8,632.0,6.433142472212874,38.200000000000045,3
Census Tract 632,white,616.8000000000001,808.3,31.047341115434477,191.4999999999999,2
Census Tract 1102,white,782.6999999999999,867.4999999999999,10.834291554874149,84.79999999999995,1
Census Tract 2516,black,699.9,735.5999999999999,5.100728675525065,35.69999999999993,1
Census Tract 2517,black,657.7,672.0,2.1742435760985184,14.299999999999955,1
Census Tract 2518,black,594.5,612.5,3.027754415475189,18.0,1
Census Tract 5703,white,799.7,799.7,0.0,0.0,0
Census Tract 5704,white,751.7,751.7,0.0,0.0,0
Census Tract 1006,white,849.3,849.3,0.0,0.0,0
Census Tract 622,white,611.6,623.2,1.896664486592548,11.600000000000023,1
Census Tract 1007,white,894.9000000000001,909.3999999999999,1.6202927701418897,14.499999999999773,1
Census Tract 2610,black,436.4,436.4,0.0,0.0,0
Census Tract 626,white,477.30000000000007,510.70000000000005,6.997695369788387,33.39999999999998,1
Census Tract 1101,white,841.8999999999999,854.1,1.4491032189096282,12.20000000000016,1
Census Tract 2609,black,433.5,433.5,0.0,0.0,0
Census Tract 2705,black,389.4,389.4,0.0,0.0,0
Census Tract 5201,black,1192.6,1192.6,0.0,0.0,0
Census Tract 6114,white,773.5,773.5,0.0,0.0,0
Census Tract 6103,white,670.8,670.8,0.0,0.0,0
Census Tract 6108,white,536.0999999999999,536.0999999999999,0.0,0.0,0
Census Tract 6110,white,654.8,654.8,0.0,0.0,0
Census Tract 627,white,481.40000000000003,521.5,8.329871208973818,40.099999999999966,1
Census Tract 1203,white,830.5,836.6,0.7344972907886843,6.100000000000023,1
Census Tract 2718,black,321.8,321.8,0.0,0.0,0
Census Tract 5204,black,1209.1,1209.1,0.0,0.0,0
Census Tract 2605,black,455.79999999999995,455.79999999999995,0.0,0.0,0
Census Tract 2606,black,455.79999999999995,455.79999999999995,0.0,0.0,0
Census Tract 5807,white,595.4,595.4,0.0,0.0,0
Census Tract 612,white,622.9,650.3,4.398779900465561,27.399999999999977,1
Census Tract 5905,white,481.0,481.0,0.0,0.0,0
Census Tract 5906,white,480.1,480.1,0.0,0.0,0
Census Tract 5907,white,544.0,544.0,0.0,0.0,0
Census Tract 6006,white,346.6,346.6,0.0,0.0,0
Census Tract 6007,white,393.6,393.6,0.0,0.0,0
Census Tract 604,white,634.3,670.2,5.659782437332507,35.90000000000009,1
Census Tract 605,white,669.2,696.6,4.094441123729823,27.399999999999977,1
Census Tract 609,white,742.0,748.7,0.9029649595687392,6.7000000000000455,1
Census Tract 610,white,674.5,691.3,2.490733876945879,16.799999999999955,3
Census Tract 620,white,622.3,660.5,6.138518399485786,38.200000000000045,3
Census Tract 621,white,599.9,633.3,5.567594599099846,33.39999999999998,3
Census Tract 2604,black,542.3,542.3,0.0,0.0,0
Census Tract 2608,black,405.40000000000003,405.40000000000003,0.0,0.0,0
Census Tract 6308,white,883.9,907.2,2.6360448014481355,23.300000000000068,2
Census Tract 1003,white,898.6,898.6,0.0,0.0,0
Census Tract 1004,white,964.1000000000001,964.1000000000001,0.0,0.0,0
Census Tract 1005,white,965.7,965.7,0.0,0.0,0
Census Tract 2831,white,223.89999999999998,223.89999999999998,0.0,0.0,0
Census Tract 2712,black,339.6,339.6,0.0,0.0,0
Census Tract 6104,white,696.5,696.5,0.0,0.0,0
Census Tract 6111,white,691.9000000000001,691.9000000000001,0.0,0.0,0
Census Tract 6113,white,746.1,746.1,0.0,0.0,0
Census Tract 623,white,561.0999999999999,581.3,3.6000712885403763,20.200000000000045,1
Census Tract 625,white,518.0,570.4,10.11583011583011,52.39999999999998,1
Census Tract 707,white,403.9,403.9,0.0,0.0,0
Census Tract 711,white,422.5,424.7,0.520710059171595,2.1999999999999886,2
Census Tract 713,white,457.6,470.3,2.7753496503496478,12.699999999999989,2
Census Tract 1402,white,773.6,773.6,0.0,0.0,0
Census Tract 706,white,412.1,430.3,4.4164037854889555,18.19999999999999,1
Census Tract 1204,white,717.6,717.6,0.0,0.0,0
Census Tract 1301,white,901.3000000000002,936.7,3.9276600465993408,35.399999999999864,3
Census Tract 1302,white,857.3000000000001,1025.7,19.64306543800303,168.39999999999998,3
Census Tract 1401,white,794.5999999999999,794.5999999999999,0.0,0.0,0
Census Tract 2832,white,190.79999999999998,190.79999999999998,0.0,0.0,0
Census Tract 1404,white,739.3,739.3,0.0,0.0,0
Census Tract 2924,white,580.2,580.2,0.0,0.0,0
Census Tract 2827,black,301.3,301.3,0.0,0.0,0
Census Tract 2925,white,627.1,638.8,1.865731143358305,11.699999999999932,1
Census Tract 3006,white,632.4000000000001,632.4000000000001,0.0,0.0,0
Census Tract 3007,white,605.5,605.5,0.0,0.0,0
Census Tract 2828,black,303.90000000000003,303.90000000000003,0.0,0.0,0
Census Tract 2838,white,242.79999999999998,258.4,6.425041186161448,15.599999999999994,1
Census Tract 2909,white,524.3,570.2,8.754529849322925,45.90000000000009,1
Census Tract 2916,white,492.90000000000003,492.90000000000003,0.0,0.0,0
Census Tract 6302,white,740.2,740.2,0.0,0.0,0
Census Tract 2713,black,369.70000000000005,369.70000000000005,0.0,0.0,0
Census Tract 2809,black,272.0,272.0,0.0,0.0,0
Census Tract 6117,white,844.1,844.1,0.0,0.0,0
Census Tract 6121,white,684.1,690.7,0.9647712322759863,6.600000000000023,1
Census Tract 703,white,493.79999999999995,500.40000000000003,1.3365735115431512,6.60000000000008,3
Census Tract 3005,white,666.7,666.7,0.0,0.0,0
Census Tract 2912,white,450.7,450.7,0.0,0.0,0
Census Tract 6203,white,932.3,964.3000000000001,3.4323715542207567,32.000000000000114,2
Census Tract 6204,white,911.2,911.2,0.0,0.0,0
Census Tract 6301,white,772.9,772.9,0.0,0.0,0
Census Tract 6303,white,817.3,860.8999999999999,5.334638443655929,43.59999999999991,1
Census Tract 6304,white,817.8,838.7,2.555637075079493,20.90000000000009,1
Census Tract 6305,white,800.0,801.5999999999999,0.19999999999998863,1.599999999999909,1
Census Tract 1103,white,759.9,759.9,0.0,0.0,0
Census Tract 1104,white,729.5,729.5,0.0,0.0,0
Census Tract 2801,white,87.19999999999999,87.19999999999999,0.0,0.0,0
Census Tract 1201,white,915.6000000000001,915.6000000000001,0.0,0.0,0
Census Tract 2808,black,296.3,296.3,0.0,0.0,0
Census Tract 1202,white,800.9,800.9,0.0,0.0,0
Census Tract 2714,black,371.29999999999995,371.29999999999995,0.0,0.0,0
Census Tract 710,white,415.0,415.0,0.0,0.0,0
Census Tract 2819,white,30.6,30.6,0.0,0.0,0
Census Tract 5501,white,1619.3,1619.3,0.0,0.0,0
Census Tract 712,white,422.6,454.8,7.619498343587313,32.19999999999999,2
Census Tract 6115,white,782.1,782.1,0.0,0.0,0
Census Tract 6118,white,822.6,839.9000000000001,2.1030877704838398,17.300000000000068,1
