sampno,locno,perno,loctype,state,country,state_fips,county_fips,tract_fips,out_region,home,latitude,longitude
70025378,2000040,-1,100,IL,USA,17,31,802300,0,0,42.090458,-87.824237
70025378,2000042,-1,100,IL,USA,17,31,770400,0,1,42.024677,-87.974026
70025378,2000043,-1,100,IL,USA,17,31,770400,0,0,42.024677,-87.974026
70025378,3000003,-1,100,IL,USA,17,31,770400,0,0,42.024677,-87.974026
70025378,3000004,-1,100,IL,USA,17,31,770400,0,0,42.024677,-87.974026
70025379,10000,-1,1,IL,USA,17,31,830800,0,1,41.965141,-87.676577
70025379,10002,1,2,IL,USA,17,31,320100,0,0,41.886447,-87.619467
70025379,1000000,-1,97,IL,USA,17,197,881009,0,0,41.575786,-88.017275
70025379,1000001,-1,97,IL,USA,17,31,320100,0,0,41.886447,-87.619467
70025385,10000,-1,1,IL,USA,17,31,70200,0,1,41.929078,-87.646293
70025385,10002,1,2,IL,USA,17,31,824505,0,0,41.608077,-87.768642
70025385,10003,1,3,IL,USA,17,31,841900,0,0,41.868458,-87.642965
70025385,2000009,-1,100,IL,USA,17,31,821200,0,0,41.668391,-87.672298
70025385,2000010,-1,100,IL,USA,17,31,824505,0,0,41.608077,-87.768642
70025385,2000013,-1,97,IL,USA,17,31,833300,0,0,41.871694,-87.654124
70025385,2000014,-1,97,IL,USA,17,31,841900,0,0,41.868458,-87.642965
70025385,2000015,-1,97,IL,USA,17,31,70200,0,0,41.929078,-87.646293
70025385,3000001,-1,100,IL,USA,17,31,70101,0,0,41.929522,-87.632325
70025385,3000002,-1,100,IL,USA,17,31,824800,0,0,41.624459,-87.685265
70025386,10000,-1,1,IL,USA,17,31,839000,0,1,41.869903,-87.631213
70025386,10003,1,3,IL,USA,17,31,838200,0,0,41.870416,-87.675079
70025386,20003,2,3,IL,USA,17,31,81401,0,0,41.895035,-87.619717
70025386,2000008,-1,100,IL,USA,17,31,330200,0,0,41.865578,-87.630568
70025386,2000018,-1,100,IL,USA,17,31,81000,0,0,41.900266,-87.632109
70025386,2000030,-1,100,IL,USA,17,31,841900,0,0,41.868458,-87.642965
70025386,2000041,-1,100,IL,USA,17,31,81500,0,0,41.892906,-87.626079
70025386,2000042,-1,100,IL,USA,17,31,81201,0,0,41.899154,-87.626212
70025386,2000044,-1,100,IL,USA,17,31,320600,0,0,41.870554,-87.616596
70025386,3000004,-1,100,IL,USA,17,31,70102,0,0,41.930583,-87.642202
70025386,3000007,-1,100,IL,USA,17,31,330100,0,0,41.859295,-87.615523
70025386,3000009,-1,100,IL,USA,17,31,320400,0,0,41.875817,-87.617256
70025386,3000010,-1,100,IL,USA,17,31,70101,0,0,41.929522,-87.632325
70025386,3000012,-1,100,IL,USA,17,31,81100,0,0,41.900221,-87.629105
70025386,3000014,-1,100,IL,USA,17,31,81700,0,0,41.892218,-87.631832
70025386,3000016,-1,100,IL,USA,17,31,283800,0,0,41.863417,-87.653755
70025386,3000018,-1,100,IL,USA,17,31,320600,0,0,41.870554,-87.616596
70025386,3000025,-1,100,IL,USA,17,31,70101,0,0,41.929522,-87.632325
70025386,3000027,-1,100,IL,USA,17,31,70200,0,0,41.929078,-87.646293
70025386,3000028,-1,100,IL,USA,17,31,81100,0,0,41.900221,-87.629105
70025386,3000030,-1,100,IL,USA,17,31,839000,0,0,41.869903,-87.631213
70025386,3000031,-1,100,IL,USA,17,31,320600,0,0,41.870554,-87.616596
70025386,3000035,-1,100,IL,USA,17,31,81000,0,0,41.900266,-87.632109
70025386,3000037,-1,100,IL,USA,17,31,81300,0,0,41.898335,-87.620753
70025386,3000039,-1,100,IL,USA,17,31,330100,0,0,41.859295,-87.615523
70025387,10000,-1,1,IL,USA,17,197,883513,0,1,41.530585,-87.834546
70025387,10002,1,2,IL,USA,17,31,824116,0,0,41.610926,-87.865378
70025387,20002,2,2,IL,USA,17,43,845902,0,0,41.747276,-87.930975
70025387,2000005,-1,100,IL,USA,17,31,824602,0,0,41.617407,-87.738501
70025387,2000016,-1,100,IL,USA,17,31,824116,0,0,41.610926,-87.865378
70025387,2000018,-1,100,IL,USA,17,43,845902,0,0,41.747276,-87.930975
70025387,2000021,-1,100,IL,USA,17,31,824115,0,0,41.623887,-87.844515
70025387,2000022,-1,100,IL,USA,17,31,824115,0,0,41.623887,-87.844515
70025392,10000,-1,1,IL,USA,17,31,70200,0,1,41.929078,-87.646293
70025392,20002,2,2,IL,USA,17,31,80202,0,0,41.905859,-87.630901
70025392,1000000,-1,97,IL,USA,17,31,70200,0,0,41.929078,-87.646293
70025392,1000002,-1,97,IL,USA,17,31,63000,0,0,41.93631,-87.651562
70025675,10000,-1,1,IL,USA,17,31,830006,0,1,41.500496,-87.726257
70025675,10002,1,2,IL,USA,17,31,830300,0,0,41.483856,-87.681065
70025675,10452,2,4,IL,USA,17,31,320600,0,0,41.870554,-87.616596
70025675,10453,2,4,IL,USA,17,31,830202,0,0,41.491997,-87.692522
70025675,20002,2,2,IL,USA,17,31,829902,0,0,41.539513,-87.727625
70025675,20003,2,3,IL,USA,17,31,832900,0,0,41.874181,-87.661901
70025675,30003,3,3,IL,USA,17,31,828801,0,0,41.534276,-87.661745
70025675,2000008,-1,100,IL,USA,17,31,829902,0,0,41.539513,-87.727625
70025675,2000011,-1,100,IL,USA,17,31,830004,0,0,41.515316,-87.728621
70025675,2000018,-1,100,IL,USA,17,31,830004,0,0,41.515316,-87.728621
70025675,2000019,-1,100,IL,USA,17,31,820104,0,0,41.782153,-87.877102
70025675,2000021,-1,100,IL,USA,17,31,820104,0,0,41.782153,-87.877102
70025675,2000022,-1,100,IL,USA,17,31,829301,0,0,41.518378,-87.663778
70025675,2000023,-1,100,IL,USA,17,31,830005,0,0,41.521996,-87.691648
70025675,2000025,-1,100,IL,USA,17,31,829800,0,0,41.542587,-87.684336
70025675,3000001,-1,100,IL,USA,17,197,883513,0,0,41.530585,-87.834546
70025675,3000002,-1,100,IL,USA,17,197,883513,0,0,41.530585,-87.834546
70025675,3000003,-1,100,IL,USA,17,31,830300,0,0,41.483856,-87.681065
70025675,3000004,-1,100,IL,USA,17,31,830003,0,0,41.513703,-87.770524
70025675,3000005,-1,100,IL,USA,17,197,883522,0,0,41.53306,-87.865675
70025675,3000006,-1,100,IL,USA,17,31,829800,0,0,41.542587,-87.684336
70025675,3000010,-1,100,IL,USA,17,31,830300,0,0,41.483856,-87.681065
70025675,3000011,-1,100,IL,USA,17,31,829200,0,0,41.509257,-87.648316
70025675,3000012,-1,100,IL,USA,17,31,830202,0,0,41.491997,-87.692522
70025675,3000013,-1,100,IL,USA,17,31,829301,0,0,41.518378,-87.663778
70025675,3000018,-1,100,IL,USA,17,31,829301,0,0,41.518378,-87.663778
70025675,3000019,-1,100,IL,USA,17,31,839100,0,0,41.880986,-87.63307
70025675,3000020,-1,100,IL,USA,17,197,883515,0,0,41.509199,-87.881597
70025675,3000021,-1,100,IL,USA,17,31,830006,0,0,41.500496,-87.726257
70025675,3000023,-1,100,IL,USA,17,31,828401,0,0,41.567986,-87.665196
70025675,3000024,-1,100,IL,USA,17,197,883515,0,0,41.509199,-87.881597
70025675,3000027,-1,100,IL,USA,17,31,830004,0,0,41.515316,-87.728621
70025677,10000,-1,1,IL,USA,17,31,825303,0,1,41.58163,-87.785857
70025677,10002,1,2,IL,USA,17,31,824116,0,0,41.610926,-87.865378
70025677,1000000,-1,97,IL,USA,17,31,824107,0,0,41.608418,-87.813311
70025677,1000001,-1,97,IL,USA,17,31,825303,0,0,41.58163,-87.785857
70025679,10000,-1,1,IL,USA,17,31,804607,0,1,41.997336,-88.052006
70025679,10002,1,2,IL,USA,17,97,865501,0,0,42.206956,-87.800674
70025679,2000017,-1,100,IL,USA,17,97,864901,0,0,42.176375,-87.844468
70025679,2000020,-1,100,IL,USA,17,97,864801,0,0,42.18706,-87.865007
70025679,2000021,-1,100,IL,USA,17,43,840201,0,0,41.97907,-88.014274
70025679,2000022,-1,100,IL,USA,17,31,770202,0,0,42.02867,-88.021909
70025679,2000024,-1,100,IL,USA,17,43,841104,0,0,41.981569,-88.093228
70025679,2000025,-1,100,IL,USA,17,31,804607,0,0,41.997336,-88.052006
70025679,2000028,-1,100,IN,USA,18,157,10902,1,0,40.359269,-86.754082
70025679,2000029,-1,100,IN,USA,18,57,110812,1,0,39.967074,-86.023582
70025679,2000030,-1,100,IL,USA,17,31,801606,0,0,42.116325,-87.868708
70025679,3000001,-1,100,MI,USA,26,5,30800,1,0,42.632558,-86.180293
70025679,3000002,-1,100,MI,USA,26,5,30800,1,0,42.632558,-86.180293
70025679,3000003,-1,100,IN,USA,18,49,953100,1,0,41.05818,-86.214557
70025679,3000004,-1,100,IN,USA,18,49,953100,1,0,41.05818,-86.214557
70025679,3000005,-1,100,IN,USA,18,57,110810,1,0,39.940236,-86.032112
70025679,3000006,-1,100,IN,USA,18,57,110810,1,0,39.940236,-86.032112
70025679,3000007,-1,100,IN,USA,18,49,953200,1,0,41.119901,-86.334319
70025682,10000,-1,1,IL,USA,17,43,844201,0,1,41.86582,-88.021565
70025682,10002,1,2,IL,USA,17,43,841901,0,0,41.881806,-88.085913
70025682,1000000,-1,97,IL,USA,17,43,844501,0,0,41.857827,-87.963704
70025684,10000,-1,1,IL,USA,17,31,830100,0,1,41.502372,-87.687768
70025684,10002,1,2,IL,USA,17,31,827400,0,0,41.605374,-87.665952
70025684,1000000,-1,97,IL,USA,17,31,825504,0,0,41.564416,-87.704029
70025688,10000,-1,1,IL,USA,17,31,841100,0,1,41.851644,-87.635661
70025688,10002,1,2,IL,USA,17,31,839100,0,0,41.880986,-87.63307
70025688,2000006,-1,100,IL,USA,17,31,823602,0,0,41.649616,-87.761677
70025688,2000009,-1,100,IL,USA,17,31,840200,0,0,41.844648,-87.64921
70025688,2000010,-1,100,IL,USA,17,31,839900,0,0,41.827346,-87.648454
70025688,2000011,-1,100,IL,USA,17,31,824601,0,0,41.628665,-87.744939
70025688,2000012,-1,100,IL,USA,17,31,841100,0,0,41.851644,-87.635661
70025688,3000002,-1,100,IL,USA,17,37,1300,0,0,41.928958,-88.755866
70025688,3000003,-1,100,IL,USA,17,31,841900,0,0,41.868458,-87.642965
70025688,3000006,-1,100,IL,USA,17,161,22300,1,0,41.511271,-90.513898
70025688,3000008,-1,100,IL,USA,17,31,839100,0,0,41.880986,-87.63307
70025688,3000010,-1,100,IL,USA,17,31,600900,0,0,41.836513,-87.653143
70025688,3000011,-1,100,IL,USA,17,31,841900,0,0,41.868458,-87.642965
70025688,3000015,-1,100,IL,USA,17,31,841100,0,0,41.851644,-87.635661
70025688,3000016,-1,100,IL,USA,17,31,840100,0,0,41.841831,-87.639203
70025688,3000017,-1,100,IL,USA,17,31,600900,0,0,41.836513,-87.653143
70025692,10000,-1,1,IL,USA,17,31,804606,0,1,42.009136,-88.04808
70025692,10002,1,2,IL,USA,17,31,770201,0,0,41.997603,-88.017688
70025692,20003,2,3,IL,USA,17,31,804608,0,0,42.033868,-88.072996
70025692,1000000,-1,97,IL,USA,17,31,980000,0,0,41.979419,-87.902438
70025692,1000001,-1,97,FL,USA,12,57,980600,1,0,27.978713,-82.534744
70025692,1000002,-1,97,FL,USA,12,105,15702,1,0,27.715352,-81.322789
70025697,10000,-1,1,IL,USA,17,89,852906,0,1,41.800841,-88.305711
70025697,10002,1,2,IL,USA,17,31,250500,0,0,41.914618,-87.796796
70025697,30002,3,2,IL,USA,17,89,852806,0,0,41.826912,-88.2805
70025697,30003,3,3,IL,USA,17,89,852806,0,0,41.826912,-88.2805
70025697,2000003,-1,100,IL,USA,17,89,852002,0,0,41.909237,-88.285984
70025697,2000004,-1,100,IL,USA,17,89,852102,0,0,41.957776,-88.327896
70025697,2000012,-1,100,IL,USA,17,89,852300,0,0,41.911567,-88.310395
70025697,2000031,-1,100,IL,USA,17,89,852300,0,0,41.911567,-88.310395
70025697,2000036,-1,100,IL,USA,17,89,852806,0,0,41.826912,-88.2805
70025697,2000037,-1,100,IL,USA,17,43,846106,0,0,41.804136,-88.134068
70025697,2000062,-1,100,IL,USA,17,89,852700,0,0,41.853001,-88.32089
70025697,2000081,-1,100,IL,USA,17,89,853004,0,0,41.800061,-88.335721
70025697,2000082,-1,100,IL,USA,17,89,852806,0,0,41.826912,-88.2805
70025697,2000084,-1,100,IL,USA,17,31,817101,0,0,41.876249,-87.8781
70025697,2000086,-1,100,IL,USA,17,31,816000,0,0,41.876376,-87.816347
70025697,2000087,-1,100,IL,USA,17,31,812302,0,0,41.896747,-87.801541
70025697,2000088,-1,100,IL,USA,17,89,852906,0,0,41.800841,-88.305711
70025697,2000094,-1,100,IL,USA,17,89,852002,0,0,41.909237,-88.285984
70025697,2000096,-1,100,IL,USA,17,89,852806,0,0,41.826912,-88.2805
70025697,2000099,-1,97,IL,USA,17,89,852202,0,0,41.908719,-88.356661
70025697,3000002,-1,100,IL,USA,17,89,852700,0,0,41.853001,-88.32089
70025699,10000,-1,1,IL,USA,17,31,330200,0,1,41.865578,-87.630568
70025699,10002,1,2,IL,USA,17,31,280900,0,0,41.878626,-87.685132
70025699,2000003,-1,100,IL,USA,17,31,330200,0,0,41.865578,-87.630568
70025699,2000009,-1,100,IL,USA,17,31,841100,0,0,41.851644,-87.635661
70025699,2000010,-1,100,IL,USA,17,31,841100,0,0,41.851644,-87.635661
70025699,2000011,-1,100,IL,USA,17,31,839800,0,0,41.835067,-87.643162
70025699,2000012,-1,100,IL,USA,17,31,839700,0,0,41.833651,-87.651949
70025699,2000014,-1,100,IL,USA,17,31,839700,0,0,41.833651,-87.651949
70025699,2000015,-1,100,IL,USA,17,31,839800,0,0,41.835067,-87.643162
70025699,2000016,-1,100,IL,USA,17,31,841100,0,0,41.851644,-87.635661
70025701,10000,-1,1,IL,USA,17,31,242100,0,1,41.89967,-87.669838
70025701,10002,1,2,IL,USA,17,31,31400,0,0,41.958448,-87.64241
70025701,30003,3,3,MA,USA,25,17,339500,1,0,42.411879,-71.115008
70025701,1000000,-1,97,IL,USA,17,31,81401,0,0,41.895035,-87.619717
70025706,10000,-1,1,IL,USA,17,31,770300,0,1,42.041099,-88.006394
70025706,10002,1,2,IL,USA,17,31,812000,0,0,41.887581,-87.820122
70025706,20002,2,2,IL,USA,17,37,2200,0,0,41.934483,-88.768056
70025706,20003,2,3,IL,USA,17,37,2200,0,0,41.934483,-88.768056
70025706,2000008,-1,100,IL,USA,17,31,770300,0,0,42.041099,-88.006394
70025706,2000010,-1,100,IL,USA,17,31,812900,0,0,41.876323,-87.795312
70025706,2000014,-1,100,IL,USA,17,31,770800,0,0,41.96332,-87.866423
70025706,2000016,-1,100,IL,USA,17,31,770700,0,0,41.985435,-87.86942
70025706,2000019,-1,100,IL,USA,17,31,770800,0,0,41.96332,-87.866423
70025706,2000021,-1,100,IL,USA,17,31,770800,0,0,41.96332,-87.866423
70025706,2000023,-1,100,IL,USA,17,31,770201,0,0,41.997603,-88.017688
70025706,2000024,-1,100,IL,USA,17,31,770700,0,0,41.985435,-87.86942
70025706,3000001,-1,100,IL,USA,17,31,805105,0,0,42.058898,-88.014466
70025706,3000002,-1,100,IL,USA,17,31,805105,0,0,42.058898,-88.014466
70025709,10000,-1,1,IL,USA,17,31,340500,0,1,41.834518,-87.632917
70025709,10002,1,2,IL,USA,17,31,842000,0,0,41.83496,-87.62517
70025709,10003,1,3,IL,USA,17,31,842000,0,0,41.83496,-87.62517
70025709,40003,4,3,IL,USA,17,31,242000,0,0,41.899737,-87.664954
70025709,1000000,-1,97,IL,USA,17,31,320400,0,0,41.875817,-87.617256
70025709,1000003,-1,97,IL,USA,17,43,845401,0,0,41.777757,-87.923935
70025709,1000004,-1,97,IL,USA,17,31,841100,0,0,41.851644,-87.635661
70025709,1000006,-1,97,IL,USA,17,31,839700,0,0,41.833651,-87.651949
70025711,10000,-1,1,IL,USA,17,31,833300,0,1,41.871694,-87.654124
70025711,10002,1,2,IL,USA,17,31,320100,0,0,41.886447,-87.619467
70025711,10003,1,3,IL,USA,17,31,841900,0,0,41.868458,-87.642965
70025711,20002,2,2,IL,USA,17,31,841900,0,0,41.868458,-87.642965
70025711,20003,2,3,IL,USA,17,31,841900,0,0,41.868458,-87.642965
70025711,1000000,-1,97,IL,USA,17,31,838200,0,0,41.870416,-87.675079
70025711,1000001,-1,97,IL,USA,17,31,833100,0,0,41.879078,-87.657046
70025711,1000002,-1,97,IL,USA,17,31,838200,0,0,41.870416,-87.675079
70025724,10000,-1,1,IL,USA,17,43,845702,0,1,41.772401,-88.006885
70025724,10002,1,2,IL,USA,17,31,760801,0,0,41.983487,-87.84485
70025724,20002,2,2,IL,USA,17,197,880303,0,0,41.717944,-88.17705
70025724,2000007,-1,100,IL,USA,17,43,845702,0,0,41.772401,-88.006885
70025724,2000011,-1,100,IL,USA,17,43,844902,0,0,41.794654,-88.023629
70025724,2000013,-1,100,IL,USA,17,43,844701,0,0,41.808274,-87.98002
70025724,2000016,-1,100,IL,USA,17,43,846002,0,0,41.802721,-88.050686
70025724,3000002,-1,100,IL,USA,17,43,846307,0,0,41.766267,-88.038749
70025725,10000,-1,1,IL,USA,17,31,420600,0,1,41.783014,-87.613278
70025725,10002,1,2,IL,USA,17,31,380200,0,0,41.820574,-87.614986
70025725,2000003,-1,100,IL,USA,17,31,843600,0,0,41.806765,-87.608949
70025725,2000004,-1,100,IL,USA,17,31,380200,0,0,41.820574,-87.614986
70025725,3000002,-1,100,IL,USA,17,31,839600,0,0,41.827443,-87.619249
70025729,10000,-1,1,IL,USA,17,31,770202,0,1,42.02867,-88.021909
70025729,10002,1,2,IL,USA,17,89,852003,0,0,41.929914,-88.287984
70025729,20002,2,2,IL,USA,17,31,770201,0,0,41.997603,-88.017688
70025733,10000,-1,1,IL,USA,17,31,812802,0,1,41.883289,-87.797177
70025733,10002,1,2,IL,USA,17,31,320100,0,0,41.886447,-87.619467
70025733,2000001,-1,100,IL,USA,17,31,812700,0,0,41.883393,-87.789475
70025733,2000014,-1,100,IL,USA,17,43,846002,0,0,41.802721,-88.050686
70025733,2000015,-1,100,IL,USA,17,43,846313,0,0,41.764571,-88.083525
70025733,2000024,-1,100,IL,USA,17,31,816100,0,0,41.86156,-87.818395
70025733,2000025,-1,100,IL,USA,17,43,846002,0,0,41.802721,-88.050686
70025733,2000026,-1,100,IL,USA,17,43,845704,0,0,41.759147,-88.005997
70025733,2000027,-1,100,IL,USA,17,43,846314,0,0,41.77829,-88.048117
70025733,3000002,-1,100,IL,USA,17,31,280400,0,0,41.886009,-87.671885
70025733,3000005,-1,100,IL,USA,17,31,812801,0,0,41.883188,-87.802415
70025733,3000006,-1,100,IL,USA,17,31,838000,0,0,41.877367,-87.680652
70025733,3000007,-1,100,IL,USA,17,31,838100,0,0,41.878667,-87.671689
70025733,3000008,-1,100,IL,USA,17,31,812802,0,0,41.883289,-87.797177
70025733,3000009,-1,100,IL,USA,17,31,530300,0,0,41.681314,-87.651752
70025733,3000010,-1,100,IL,USA,17,31,838200,0,0,41.870416,-87.675079
70025733,3000012,-1,100,IL,USA,17,31,320600,0,0,41.870554,-87.616596
70025733,3000013,-1,100,IL,USA,17,31,839100,0,0,41.880986,-87.63307
70025733,3000015,-1,100,IL,USA,17,31,822702,0,0,41.705691,-87.73058
70025733,3000016,-1,100,IL,USA,17,31,561000,0,0,41.788502,-87.791503
70025733,3000018,-1,100,IL,USA,17,31,821102,0,0,41.742922,-87.749251
70025733,3000021,-1,100,IL,USA,17,31,837800,0,0,41.88475,-87.684127
70025733,3000022,-1,100,IL,USA,17,31,838100,0,0,41.878667,-87.671689
70025733,3000027,-1,100,IL,USA,17,31,320100,0,0,41.886447,-87.619467
70025733,3000028,-1,100,IL,USA,17,31,491000,0,0,41.699762,-87.628054
70025733,3000031,-1,100,IL,USA,17,31,833000,0,0,41.885286,-87.657249
70025733,3000032,-1,100,IL,USA,17,31,822101,0,0,41.724157,-87.745618
70025735,10000,-1,1,IL,USA,17,89,851908,0,1,42.020694,-88.331245
70025735,1000000,-1,97,IL,USA,17,31,805106,0,0,42.060818,-87.998295
70025735,1000001,-1,97,IL,USA,17,89,851908,0,0,42.020694,-88.331245
70025741,10000,-1,1,IL,USA,17,31,821200,0,1,41.668391,-87.672298
70025741,10002,1,2,IL,USA,17,31,839100,0,0,41.880986,-87.63307
70025741,10450,1,4,IL,USA,17,31,750500,0,0,41.684615,-87.671233
70025741,10451,1,4,IL,USA,17,31,839100,0,0,41.880986,-87.63307
70025741,2000014,-1,100,IL,USA,17,31,823603,0,0,41.649974,-87.710502
70025741,2000015,-1,100,IL,USA,17,31,823602,0,0,41.649616,-87.761677
70025741,2000016,-1,100,IL,USA,17,31,824400,0,0,41.639961,-87.726212
70025741,2000018,-1,100,IL,USA,17,31,711300,0,0,41.733504,-87.667286
70025741,3000003,-1,100,IL,USA,17,31,823304,0,0,41.681416,-87.702771
70025741,3000004,-1,100,IL,USA,17,31,823500,0,0,41.665603,-87.683179
70025741,3000005,-1,100,IL,USA,17,31,720200,0,0,41.713042,-87.666054
70025741,3000006,-1,100,IL,USA,17,31,823304,0,0,41.681416,-87.702771
70025741,3000009,-1,100,IL,USA,17,31,839800,0,0,41.835067,-87.643162
70025741,3000012,-1,100,IL,USA,17,31,823302,0,0,41.660773,-87.723338
70025742,10000,-1,1,IL,USA,17,31,841200,0,1,41.855562,-87.683342
70025742,10002,1,2,IL,USA,17,31,813802,0,0,41.847975,-87.753989
70025742,2000023,-1,97,IL,USA,17,31,840700,0,0,41.85293,-87.694267
70025742,3000001,-1,100,IL,USA,17,31,814200,0,0,41.835649,-87.745615
70025742,3000002,-1,100,IL,USA,17,31,843400,0,0,41.849327,-87.732022
70025755,10000,-1,1,IL,USA,17,197,880118,0,1,41.722453,-88.095796
70025755,10002,1,2,IL,USA,17,31,824116,0,0,41.610926,-87.865378
70025755,20002,2,2,IL,USA,17,43,846102,0,0,41.805371,-88.106411
70025755,30003,3,3,IL,USA,17,197,880119,0,0,41.719647,-88.135523
70025755,40003,4,3,IL,USA,17,197,880118,0,0,41.722453,-88.095796
70025755,2000001,-1,100,IL,USA,17,43,845802,0,0,41.746213,-87.999768
70025755,2000002,-1,100,IL,USA,17,197,880109,0,0,41.722398,-88.052703
70025756,10000,-1,1,IL,USA,17,111,870605,0,1,42.338469,-88.298762
70025756,10002,1,2,IL,USA,17,111,870809,0,0,42.273826,-88.269892
70025756,2000001,-1,100,IL,USA,17,111,870606,0,0,42.336385,-88.270233
70025756,2000005,-1,100,IL,USA,17,111,870604,0,0,42.366842,-88.264908
70025756,2000009,-1,100,IL,USA,17,111,870606,0,0,42.336385,-88.270233
70025756,2000011,-1,100,IL,USA,17,111,870603,0,0,42.364835,-88.295471
70025756,2000013,-1,100,IL,USA,17,111,870703,0,0,42.398704,-88.273604
70025756,2000016,-1,100,IL,USA,17,111,870604,0,0,42.366842,-88.264908
70025756,3000001,-1,100,IL,USA,17,111,870803,0,0,42.297833,-88.31924
70025756,3000002,-1,100,IL,USA,17,111,871301,0,0,42.234099,-88.311207
70025756,3000006,-1,100,IL,USA,17,111,870809,0,0,42.273826,-88.269892
70025756,3000007,-1,100,IL,USA,17,97,864203,0,0,42.293574,-88.189465
70025756,3000008,-1,100,IL,USA,17,111,871301,0,0,42.234099,-88.311207
70025756,3000009,-1,100,IL,USA,17,111,870605,0,0,42.338469,-88.298762
70025756,3000011,-1,100,IL,USA,17,111,870803,0,0,42.297833,-88.31924
70025756,3000012,-1,100,IL,USA,17,111,870702,0,0,42.354886,-88.229137
70025757,10000,-1,1,IL,USA,17,93,890700,0,1,41.521005,-88.394623
70025757,10002,1,2,IL,USA,17,31,824116,0,0,41.610926,-87.865378
70025757,20002,2,2,IL,USA,17,31,820901,0,0,41.762898,-87.774523
70025757,2000036,-1,100,IL,USA,17,31,820901,0,0,41.762898,-87.774523
70025757,2000044,-1,100,IL,USA,17,197,884103,0,0,41.584637,-88.098182
70025757,2000046,-1,100,IL,USA,17,31,820901,0,0,41.762898,-87.774523
70025757,2000048,-1,97,IL,USA,17,31,824116,0,0,41.610926,-87.865378
70025757,2000050,-1,97,IL,USA,17,197,880310,0,0,41.660294,-88.217507
70025757,3000001,-1,100,IL,USA,17,93,890700,0,0,41.521005,-88.394623
70025757,3000002,-1,100,IL,USA,17,197,880411,0,0,41.614764,-88.183418
70025757,3000003,-1,100,IL,USA,17,197,880404,0,0,41.61414,-88.229585
70025757,3000004,-1,100,IL,USA,17,31,824114,0,0,41.6192,-87.880121
70025757,3000009,-1,100,IL,USA,17,31,824105,0,0,41.637823,-87.837492
70025757,3000010,-1,100,IL,USA,17,31,824119,0,0,41.581853,-87.899489
70025758,10000,-1,1,IL,USA,17,31,241500,0,1,41.908374,-87.67093
70025758,10002,1,2,IL,USA,17,31,815702,0,0,41.828359,-87.81694
70025758,1000000,-1,97,IL,USA,17,31,819500,0,0,41.814302,-87.867257
70025758,1000001,-1,97,IL,USA,17,31,81800,0,0,41.893324,-87.63919
70025758,1000002,-1,97,IL,USA,17,31,81800,0,0,41.893324,-87.63919
70025761,10000,-1,1,IL,USA,17,31,220300,0,1,41.928465,-87.695086
70025761,10002,1,2,IL,USA,17,31,838200,0,0,41.870416,-87.675079
70025761,2000003,-1,100,IL,USA,17,31,830900,0,0,41.928424,-87.684906
70025761,2000017,-1,100,IL,USA,17,31,62500,0,0,41.941488,-87.671107
70025761,2000022,-1,100,IL,USA,17,31,221400,0,0,41.920801,-87.694532
70025761,2000025,-1,100,IL,USA,17,31,838200,0,0,41.870416,-87.675079
70025761,2000026,-1,100,IL,USA,17,31,832500,0,0,41.92223,-87.664796
70025761,2000028,-1,100,IL,USA,17,31,843700,0,0,41.94556,-87.690034
70025761,2000031,-1,100,IL,USA,17,31,833100,0,0,41.879078,-87.657046
70025761,3000001,-1,100,IL,USA,17,31,61100,0,0,41.94914,-87.656804
70025761,3000003,-1,100,IL,USA,17,31,832600,0,0,41.914754,-87.654465
70025761,3000004,-1,100,IL,USA,17,31,832600,0,0,41.914754,-87.654465
70025761,3000005,-1,100,IL,USA,17,31,50500,0,0,41.950447,-87.683507
70025761,3000007,-1,100,IL,USA,17,31,843700,0,0,41.94556,-87.690034
70025761,3000008,-1,100,IL,USA,17,31,221500,0,0,41.921647,-87.689951
70025761,3000009,-1,100,IL,USA,17,31,831000,0,0,41.914798,-87.676997
70025774,10000,-1,1,IL,USA,17,93,890102,0,1,41.661118,-88.354136
70025774,20002,2,2,IL,USA,17,31,804603,0,0,42.054349,-88.054009
70025774,2000001,-1,100,IL,USA,17,197,880421,0,0,41.583669,-88.218776
70025774,2000002,-1,100,IL,USA,17,93,890101,0,0,41.681507,-88.297434
70025774,2000003,-1,100,IL,USA,17,93,890101,0,0,41.681507,-88.297434
70025774,2000004,-1,100,IL,USA,17,93,890102,0,0,41.661118,-88.354136
70025774,2000005,-1,100,IL,USA,17,93,890101,0,0,41.681507,-88.297434
70025774,2000006,-1,100,IL,USA,17,93,890101,0,0,41.681507,-88.297434
70025774,2000007,-1,100,IL,USA,17,93,890400,0,0,41.688397,-88.437752
70025775,10000,-1,1,IL,USA,17,31,81100,0,1,41.900221,-87.629105
70025775,10002,1,2,IL,USA,17,31,839100,0,0,41.880986,-87.63307
70025775,2000003,-1,100,IL,USA,17,31,81700,0,0,41.892218,-87.631832
70025775,2000005,-1,100,IL,USA,17,31,320100,0,0,41.886447,-87.619467
70025775,2000007,-1,100,IL,USA,17,31,80202,0,0,41.905859,-87.630901
70025777,10000,-1,1,IL,USA,17,93,890102,0,1,41.661118,-88.354136
70025777,30003,3,3,IL,USA,17,93,890302,0,0,41.701026,-88.337069
70025777,40003,4,3,IL,USA,17,93,890302,0,0,41.701026,-88.337069
70025777,1000000,-1,97,IL,USA,17,31,770601,0,0,42.029145,-87.908742
