,race,distance,restricted_distance,rdiff,adiff,n_cameras
Census Tract 408,white,760.7470588235294,823.2647058823529,8.217928197514825,62.51764705882351,0
Census Tract 501,white,773.9611111111111,834.0055555555556,7.758069957577546,60.04444444444448,1
Census Tract 502,white,522.1999999999999,576.2947368421052,10.359007438166461,54.09473684210525,1
Census Tract 503,white,762.9833333333333,822.0944444444444,7.747365968384336,59.111111111111086,0
Census Tract 3802,black,583.2277777777778,593.8722222222223,1.8250921595336398,10.644444444444503,0
Census Tract 6004,white,691.7555555555557,715.8277777777779,3.4798740724083608,24.072222222222194,0
Census Tract 815,white,735.2764705882355,757.6999999999999,3.049673192156574,22.423529411764434,1
Census Tract 7201,black,1155.5555555555557,1293.2166666666665,11.912980769230742,137.6611111111108,4
Census Tract 7202,black,1027.0888888888887,1130.05,10.024557000367826,102.96111111111122,1
Census Tract 7203,black,1062.5833333333333,1166.2166666666667,9.75296055211357,103.63333333333344,1
Census Tract 7207,black,1021.6666666666666,1074.322222222222,5.153887982599229,52.65555555555545,1
Census Tract 7301,black,958.0277777777778,989.6944444444445,3.305401722288262,31.66666666666663,2
Census Tract 7303,black,1059.7705882352943,1124.8529411764707,6.141173727943331,65.0823529411764,4
Census Tract 311,white,898.1176470588235,951.8882352941176,5.987031700288183,53.7705882352941,2
Census Tract 312,white,1106.5666666666666,1144.138888888889,3.3953871333755137,37.57222222222231,2
Census Tract 313,white,907.7470588235294,949.0117647058825,4.545837464440092,41.26470588235304,5
Census Tract 314,white,854.8888888888891,886.438888888889,3.690538081622023,31.54999999999984,1
Census Tract 5705,white,1049.894117647059,1110.3,5.753521363498827,60.405882352941035,3
Census Tract 5801,white,820.6176470588235,849.3294117647059,3.4987993261890296,28.711764705882388,0
Census Tract 5802,white,835.8176470588236,856.8352941176471,2.5146211177501403,21.017647058823513,0
Census Tract 603,white,822.0,882.1117647058824,7.312866752540434,60.111764705882365,1
Census Tract 5804,white,931.5823529411765,959.2823529411764,2.9734354576968904,27.699999999999932,0
Census Tract 5806,white,880.8000000000001,902.064705882353,2.4142490783779436,21.264705882352928,0
Census Tract 5303,black,1028.4388888888889,1039.9555555555555,1.119820223747966,11.516666666666652,1
Census Tract 513,white,657.588888888889,722.7722222222224,9.912474866093312,65.1833333333334,1
Census Tract 5001,black,1024.277777777778,1036.7833333333338,1.2209144654770439,12.505555555555702,0
Census Tract 506,white,706.7823529411766,761.0,7.671052741088433,54.217647058823445,1
Census Tract 507,white,866.364705882353,923.1176470588236,6.5506986597140315,56.7529411764707,4
Census Tract 509,white,688.3777777777779,720.2888888888889,4.635697452948952,31.91111111111104,2
Census Tract 511,white,565.7176470588236,607.5117647058823,7.387805182381559,41.79411764705878,1
Census Tract 818,white,610.9555555555554,635.8499999999999,4.074673553268115,24.894444444444503,2
Census Tract 901,white,1210.84375,1244.33125,2.7656334683975494,33.487499999999955,0
Census Tract 902,white,1155.875,1187.0,2.6927652211528064,31.125,0
Census Tract 903,white,1070.6466666666668,1102.7066666666667,2.994451951157239,32.059999999999945,0
Census Tract 1001,white,982.1470588235294,1022.9411764705883,4.153565118438004,40.7941176470589,1
Census Tract 2602,black,702.4555555555555,722.3555555555555,2.832919441324873,19.899999999999977,3
Census Tract 1002,white,1028.6588235294118,1057.7882352941178,2.831785534562433,29.129411764705992,0
Census Tract 2601,black,675.2277777777778,727.2388888888889,7.702750512172857,52.01111111111118,3
Census Tract 624,white,706.3555555555555,757.7222222222222,7.272069464544141,51.366666666666674,1
Census Tract 4913,black,944.1500000000001,961.0,1.7846740454376855,16.84999999999991,1
Census Tract 7204,white,1180.961111111111,1269.2277777777774,7.474138296020641,88.26666666666642,1
Census Tract 5304,black,1156.1333333333332,1231.1888888888889,6.491946334525054,75.05555555555566,2
Census Tract 634,white,734.1777777777778,770.6166666666667,4.963224166111748,36.43888888888887,3
Census Tract 7506,black,962.0277777777779,972.9111111111112,1.1312909652643306,10.883333333333212,1
Census Tract 401,white,778.364705882353,839.0529411764707,7.796889406145621,60.6882352941177,3
Census Tract 406,white,660.5277777777778,732.4555555555556,10.889440262416421,71.9277777777778,1
Census Tract 407,white,787.9588235294117,855.5588235294117,8.579128500294884,67.60000000000002,0
Census Tract 409,white,766.5411764705883,830.0294117647057,8.282429860642122,63.48823529411743,1
Census Tract 816,white,617.2611111111112,641.8833333333333,3.9889475910608567,24.62222222222215,2
Census Tract 817,white,607.3666666666666,632.2611111111112,4.09875052594994,24.894444444444616,2
Census Tract 2513,black,759.1666666666666,815.05,7.361141602634468,55.883333333333326,1
Census Tract 2514,black,765.4611111111112,816.2388888888888,6.63361953216287,50.7777777777776,5
Census Tract 2515,black,746.3222222222222,804.9277777777778,7.852580803644546,58.60555555555561,4
Census Tract 2519,black,753.3166666666667,794.1388888888889,5.418998945404393,40.822222222222194,4
Census Tract 2607,black,688.5833333333334,713.2111111111111,3.576586389124202,24.627777777777737,3
Census Tract 6009,white,710.2882352941177,734.2176470588236,3.368971999768107,23.929411764705833,0
Census Tract 6112,white,870.2705882352941,884.729411764706,1.661417003501295,14.458823529411916,0
Census Tract 628,white,678.2882352941176,713.7411764705884,5.2268253128550475,35.452941176470745,1
Census Tract 629,white,721.5222222222222,757.588888888889,4.998691039007045,36.06666666666672,1
Census Tract 630,white,738.1055555555555,768.5222222222222,4.120910137815288,30.416666666666742,3
Census Tract 631,white,765.1555555555556,805.2833333333333,5.244394749070627,40.12777777777774,3
Census Tract 632,white,779.5111111111112,955.661111111111,22.597497006670828,176.14999999999986,3
Census Tract 1102,white,908.2882352941176,1020.1176470588235,12.312106159615054,111.82941176470592,4
Census Tract 2516,black,746.8333333333334,798.0388888888889,6.856356468050281,51.20555555555552,4
Census Tract 2517,black,750.7055555555556,801.9333333333334,6.823950801838268,51.22777777777776,3
Census Tract 2518,black,748.6111111111112,805.6555555555556,7.62003710575138,57.044444444444366,4
Census Tract 5703,white,1038.9882352941179,1078.3294117647058,3.7864891183730474,39.341176470587925,2
Census Tract 5704,white,971.8222222222224,1011.4333333333333,4.0759626817890515,39.61111111111086,2
Census Tract 1006,white,958.8411764705882,992.6294117647059,3.5238615240210387,33.788235294117726,2
Census Tract 622,white,762.1999999999999,793.9555555555556,4.166302224554672,31.755555555555702,3
Census Tract 1007,white,1007.4529411764706,1049.2588235294115,4.149661055544823,41.8058823529409,2
Census Tract 2610,black,794.1058823529411,825.0058823529412,3.8911687580556866,30.90000000000009,0
Census Tract 626,white,672.95,726.7277777777778,7.991348209789392,53.777777777777715,1
Census Tract 1101,white,852.4375,912.325,7.025441747928738,59.887500000000045,1
Census Tract 2609,black,663.2941176470588,694.4176470588235,4.69226676126286,31.123529411764707,3
Census Tract 2705,black,624.7333333333332,642.1444444444445,2.78696688364816,17.411111111111268,3
Census Tract 5201,black,1080.7944444444445,1103.1277777777777,2.066381211351725,22.333333333333258,0
Census Tract 6114,white,894.3705882352942,915.3647058823528,2.347362259360813,20.9941176470586,0
Census Tract 6103,white,848.6999999999999,872.9235294117647,2.854192224786701,24.22352941176473,0
Census Tract 6108,white,807.3444444444444,827.488888888889,2.4951487042567755,20.144444444444616,0
Census Tract 6110,white,718.2722222222224,733.7166666666667,2.150221596578194,15.444444444444343,0
Census Tract 627,white,681.8111111111111,731.161111111111,7.238075061519143,49.34999999999991,1
Census Tract 1203,white,1072.30625,1118.1062499999998,4.271167868321175,45.79999999999973,2
Census Tract 2718,black,587.7176470588236,612.9588235294119,4.294779405877192,25.241176470588357,0
Census Tract 5204,black,1062.3111111111111,1073.6444444444444,1.0668563300142175,11.333333333333258,0
Census Tract 2605,black,728.58125,768.325,5.4549509749255956,39.74375000000009,0
Census Tract 2606,black,696.4666666666667,726.5444444444445,4.318624166427364,30.077777777777783,3
Census Tract 5807,white,852.935294117647,877.0117647058823,2.822778088124751,24.07647058823534,0
Census Tract 612,white,758.661111111111,804.0777777777779,5.986423450669699,45.416666666666856,2
Census Tract 5905,white,807.6470588235294,825.9823529411765,2.270211216314644,18.335294117647095,0
Census Tract 5906,white,765.7058823529412,786.2882352941176,2.6880233540754297,20.582352941176396,0
Census Tract 5907,white,787.9352941176471,807.4235294117647,2.473329401488613,19.488235294117544,0
Census Tract 6006,white,671.938888888889,698.7555555555556,3.9909383293784884,26.816666666666606,0
Census Tract 6007,white,637.3529411764706,660.5235294117648,3.6354407014305603,23.17058823529419,0
Census Tract 604,white,652.6235294117647,703.7294117647058,7.830836623222092,51.10588235294108,2
Census Tract 605,white,777.5277777777778,838.9666666666667,7.901825586795752,61.43888888888887,3
Census Tract 609,white,675.1277777777777,718.588888888889,6.437464512890581,43.46111111111122,3
Census Tract 610,white,794.0277777777777,836.2944444444444,5.323071541018015,42.26666666666665,3
Census Tract 620,white,880.20625,924.575,5.040721989874543,44.36875000000009,4
Census Tract 621,white,753.8444444444444,794.4277777777777,5.3835156088789216,40.58333333333326,3
Census Tract 2604,black,726.7055555555556,754.4166666666666,3.813251584395314,27.711111111110995,3
Census Tract 2608,black,618.3277777777779,636.4666666666667,2.933539384900119,18.1388888888888,0
Census Tract 6308,white,1066.0055555555555,1091.538888888889,2.3952345464115967,25.53333333333353,1
Census Tract 1003,white,949.475,982.44375,3.4723136470154556,32.96875,0
Census Tract 1004,white,1010.775,1043.74375,3.261729860750426,32.968750000000114,0
Census Tract 1005,white,1028.875,1061.84375,3.2043494107641837,32.96875,2
Census Tract 2831,white,561.0777777777778,574.6888888888889,2.425886686337798,13.611111111111086,3
Census Tract 2712,black,579.4222222222222,597.6055555555556,3.1381836312035083,18.183333333333394,1
Census Tract 6104,white,884.1111111111111,901.2444444444445,1.93791630011312,17.13333333333344,0
Census Tract 6111,white,858.6176470588235,877.1294117647059,2.1559963004829914,18.511764705882342,0
Census Tract 6113,white,880.4470588235295,891.5941176470587,1.266068040300367,11.147058823529278,0
Census Tract 623,white,732.9555555555556,763.8611111111111,4.216566109814132,30.905555555555452,1
Census Tract 625,white,567.8000000000001,614.2882352941176,8.187431365642398,46.488235294117544,1
Census Tract 707,white,634.9722222222222,665.5833333333334,4.820858305262711,30.6111111111112,3
Census Tract 711,white,703.661111111111,720.4888888888889,2.3914605357692875,16.827777777777897,1
Census Tract 713,white,731.1611111111112,754.0999999999999,3.1373234353273527,22.938888888888755,2
Census Tract 1402,white,1089.8117647058823,1115.9058823529413,2.394369238076745,26.094117647058965,0
Census Tract 706,white,645.0777777777779,679.9055555555556,5.399004426684103,34.82777777777767,1
Census Tract 1204,white,817.3529411764706,871.3000000000001,6.600215905001805,53.94705882352946,1
Census Tract 1301,white,1086.8882352941175,1153.0588235294117,6.088076592105911,66.17058823529419,2
Census Tract 1302,white,762.3272727272725,892.9363636363636,17.13294218660563,130.60909090909104,1
Census Tract 1401,white,837.4764705882353,867.8000000000001,3.620821656095699,30.323529411764753,0
Census Tract 2832,white,566.0333333333333,579.6444444444444,2.4046483324499888,13.611111111111086,3
Census Tract 1404,white,828.9705882352941,871.0117647058823,5.071491928330667,42.0411764705882,1
Census Tract 2924,white,746.0117647058823,779.2470588235294,4.455063001687407,33.23529411764707,3
Census Tract 2827,black,569.2111111111111,600.7055555555556,5.532998887348977,31.494444444444525,3
Census Tract 2925,white,784.1111111111112,834.3000000000001,6.4007368570213945,50.18888888888887,4
Census Tract 3006,white,774.5166666666667,799.0444444444445,3.166849576438359,24.52777777777783,0
Census Tract 3007,white,748.0611111111111,774.0555555555557,3.474909209734807,25.994444444444525,0
Census Tract 2828,black,562.2777777777778,596.2833333333333,6.047821361525526,34.005555555555475,3
Census Tract 2838,white,693.6823529411764,715.3176470588234,3.1189050760646335,21.635294117646936,0
Census Tract 2909,white,753.4111111111112,817.0166666666668,8.442343710826322,63.60555555555561,4
Census Tract 2916,white,681.1388888888889,705.9444444444445,3.641776436523794,24.805555555555543,3
Census Tract 6302,white,903.3764705882354,921.6999999999999,2.0283381301522194,18.323529411764525,0
Census Tract 2713,black,413.66666666666663,415.19444444444446,0.3693258125167998,1.5277777777778283,0
Census Tract 2809,black,547.1777777777778,570.5166666666668,4.265321041302859,23.33888888888896,2
Census Tract 6117,white,567.5555555555557,596.0611111111111,5.02251370399372,28.505555555555475,1
Census Tract 6121,white,871.4941176470587,892.4470588235292,2.404255031926231,20.952941176470517,0
Census Tract 703,white,754.5111111111112,780.8111111111111,3.4857008217241416,26.299999999999955,1
Census Tract 3005,white,822.7888888888888,853.9722222222224,3.789955571160452,31.18333333333362,0
Census Tract 2912,white,645.7666666666668,670.3666666666667,3.8094254890827295,24.59999999999991,0
Census Tract 6203,white,1215.6055555555554,1254.0833333333333,3.165317697169686,38.477777777777874,4
Census Tract 6204,white,1156.3333333333335,1178.4888888888888,1.916018064764082,22.15555555555534,3
Census Tract 6301,white,961.4555555555556,984.0999999999999,2.3552252949809716,22.644444444444275,0
Census Tract 6303,white,990.5705882352942,1044.6764705882356,5.462092555093049,54.10588235294142,2
Census Tract 6304,white,1001.5444444444444,1033.3333333333333,3.173986842543184,31.78888888888889,0
Census Tract 6305,white,677.4684210526317,704.1684210526316,3.941143110185743,26.699999999999932,0
Census Tract 1103,white,888.5235294117648,922.6294117647059,3.8384894967857996,34.10588235294108,3
Census Tract 1104,white,862.6529411764707,900.8529411764705,4.428200285030425,38.19999999999982,3
Census Tract 2801,white,538.3111111111111,564.0722222222223,4.785543262879801,25.761111111111177,2
Census Tract 1201,white,1037.3529411764705,1094.5235294117647,5.511199319535024,57.17058823529419,1
Census Tract 2808,black,562.5333333333333,594.3666666666667,5.658923915619822,31.83333333333337,2
Census Tract 1202,white,833.53125,887.0875000000001,6.4252240092978035,53.55625000000009,1
Census Tract 2714,black,503.00625,508.48125,1.0884556603421858,5.474999999999966,1
Census Tract 710,white,690.5944444444444,709.1055555555555,2.6804604728615375,18.511111111111063,3
Census Tract 2819,white,541.4333333333334,569.1666666666666,5.122206488949067,27.733333333333235,2
Census Tract 5501,white,1179.6611111111113,1189.4111111111113,0.8265085547167501,9.75,0
Census Tract 712,white,458.78749999999997,482.56875,5.183499986377148,23.781250000000057,2
Census Tract 6115,white,922.464705882353,945.1117647058823,2.455059654761207,22.647058823529278,0
Census Tract 6118,white,948.4277777777778,966.9777777777779,1.9558684840994232,18.550000000000068,0
Census Tract 6119,white,919.7388888888888,943.1999999999999,2.5508447445833053,23.46111111111111,0
Census Tract 6120,white,903.2235294117647,919.8235294117646,1.8378617761221145,16.59999999999991,0
Census Tract 6201,white,1011.7500000000002,1044.4944444444445,3.2364165499821387,32.7444444444443,2
Census Tract 6202,white,1051.4411764705883,1109.9235294117648,5.562113625555961,58.48235294117649,3
Census Tract 702,white,725.0722222222222,769.8055555555555,6.169500356286349,44.73333333333335,3
Census Tract 704,white,702.8166666666665,734.8611111111111,4.55943149390945,32.04444444444459,1
Census Tract 705,white,684.5722222222222,715.2444444444445,4.480494712837717,30.67222222222233,1
Census Tract 1303,white,986.01875,1027.2125,4.177785665840547,41.193750000000136,0
Census Tract 2922,white,580.48,600.1466666666668,3.3880007350239016,19.666666666666742,3
Census Tract 6309,white,1092.15,1140.5500000000002,4.431625692441522,48.40000000000009,3
